zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd
60184,22.74754738813166,-2.8959383338274534,043,17,2448,8.403764092664092,8.11834054054054,301.5394572050073,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",2428,335,0.44740541594217204,0.3886395865210176,105,299.0758995481036,41.951502,-88.25317,-87.626099,41.878201,52581.61746373005
60185,16.724568470553926,1.829809271087167,043,17,36527,31.138269111969112,30.33610772200772,1204.0766842840887,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",36100,478,0.42524952827664836,0.36314349550952346,1874,1190.0010486121391,41.896691,-88.211014,-87.626099,41.878201,48517.05339126667
60187,14.728154652701035,-0.2887188394911037,043,17,29016,6.716905405405406,6.623190733590733,4380.9700138696,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",29976,675,0.47803789383632317,0.43231350329276347,2472,4525.915258331787,41.87272,-88.112442,-87.626099,41.878201,40316.666479696345
60188,17.566574615456943,1.1913082884640496,043,17,42656,10.412311196911197,10.098766023166023,4223.8823933686,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",42214,292,0.43412863784218775,0.37478179076552315,2047,4180.114669768897,41.915737,-88.129434,-87.626099,41.878201,41915.229062317
60189,13.626863188955024,-0.2129408055571348,043,17,30472,10.542312355212355,10.190994208494208,2990.0909937326373,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",29999,737,0.48051031050788146,0.4323703701986268,821,2943.6774652463046,41.839981,-88.117716,-87.626099,41.878201,40981.08766283027
60190,16.61445934093472,0.18988156539649845,043,17,10663,4.722380694980695,4.644561776061776,2295.803245627489,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",11375,377,0.4486840579957275,0.39721205016105476,327,2449.100808310296,41.871796,-88.157034,-87.626099,41.878201,44014.277954402634
60191,14.812114937307083,0.13015580639514085,043,17,14310,5.736962934362935,5.602739382239382,2554.107736183934,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",14021,124,0.41508649018540344,0.3479158023098224,1459,2502.5258259283673,41.966306,-87.980851,-87.626099,41.878201,30976.845009451037
60192,16.525782891117974,-2.0073234607034176,031,17,16343,10.628969884169884,10.548142857142857,1549.372265937132,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",15467,565,0.47168198232208614,0.4138559002645625,710,1466.3244714709429,42.063272,-88.203662,-87.626099,41.878201,52052.21530137227
60193,14.750597046473404,-1.412304227105013,031,17,39188,9.166567953667954,9.137535135135135,4288.683919727599,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",39646,1078,0.4432147796211819,0.3856201397807679,2013,4338.806846012054,42.009666,-88.096644,-87.626099,41.878201,41618.64413309498
60194,15.32590737821193,-0.2856447715677589,031,17,19777,3.688581081081081,3.6199003861003862,5463.410008722695,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",19525,925,0.4430927738052442,0.3852346415999367,950,5393.794833408031,42.03482,-88.110285,-87.626099,41.878201,43709.950534918746
60195,15.986731332850553,-1.2391111939255601,031,17,4769,1.9778212355212355,1.9778212355212355,2411.239152634124,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",5020,639,0.45733394012124023,0.39975269090016935,568,2538.146476456973,42.074962,-88.086284,-87.626099,41.878201,43932.913655109645
60201,17.839178297950774,-2.8115775106447622,031,17,43125,5.704537451737452,4.724581853281853,9127.791906080309,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",41884,906,0.4796667130649875,0.4425945114552764,2721,8865.123158127944,42.05614,-87.69224,-87.626099,41.878201,20550.6532853692
60202,16.520354195293688,-1.2627804312925877,031,17,31361,3.617084555984556,3.0552328185328186,10264.684187000896,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",32703,908,0.46253565592840196,0.4262053058603894,1302,10703.93058153408,42.030355,-87.685549,-87.626099,41.878201,17638.259533356395
60203,18.95462674063294,-2.2997349346719527,031,17,4523,0.6816166023166024,0.6816166023166024,6635.695176185164,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4397,475,0.4712758104818093,0.43463696787322903,120,6450.840523919118,42.049045,-87.717453,-87.626099,41.878201,20466.40852564202
60301,NA,NA,031,17,2539,0.15477413127413128,0.15477413127413128,16404.5501602784,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",2831,333,0.47506069260620837,0.4293137828715839,637,18291.170344130816,41.888545,-87.798933,-87.626099,41.878201,14370.334056326265
60302,17.065110827577808,-5.480301318907167,031,17,32108,3.013049034749035,3.013049034749035,10656.315124547704,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",31620,470,0.47405750271776076,0.432025699512793,1508,10494.352941266923,41.894611,-87.789713,-87.626099,41.878201,13681.846714104231
60304,11.469442805773886,-4.640474218671726,031,17,17231,1.5324992277992278,1.5324992277992278,11243.725078246778,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",17782,420,0.47799462407438764,0.43799051905791275,576,11603.268489430922,41.872389,-87.789483,-87.626099,41.878201,13558.087063650584
60305,8.312470729718948,-3.0813000826342583,031,17,11172,2.477096525096525,2.47524555984556,4513.491582910693,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",10970,26,0.49228972819158445,0.44974826103348,499,4431.883518128384,41.894875,-87.819064,-87.626099,41.878201,16099.107945215594
60401,28.80788285156045,0.9382083057927539,091,17,7797,56.75643088803089,56.75157142857143,137.3882661524791,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",7990,344,0.39092274734368254,0.34165080827212146,227,140.78905304069616,41.343959,-87.6164,-87.626099,41.878201,59477.025703446205
60402,20.018529535103717,-0.7036610677592348,031,17,63448,5.330364092664093,5.271688416988417,12035.612688248795,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",62960,228,0.39293215034462664,0.3362878052123382,1708,11943.042725572817,41.835216,-87.791373,-87.626099,41.878201,14514.710680942022
60403,23.926791012717665,1.492524515758395,197,17,17529,6.558839768339769,6.5505011583011585,2675.978459722319,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",18653,426,0.39751288159636544,0.34321991247167616,485,2847.5683843459647,41.553739,-88.134185,-87.626099,41.878201,55560.99258340227
60404,22.75849156022011,2.63851842870999,197,17,17395,15.792099227799227,15.611528185328185,1114.2406940243002,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",19028,231,0.3944766211605051,0.3494037474570833,578,1218.8428816265814,41.513049,-88.223977,-87.626099,41.878201,64202.65865641013
60406,29.093718982078716,3.6216838788457757,031,17,25460,5.645430888030888,5.552719305019305,4585.1408294645435,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",25338,1152,0.3743587491185319,0.32140432214078424,599,4563.169612606936,41.654945,-87.681952,-87.626099,41.878201,25281.704885542797
60407,17.042385727434834,4.029919510013821,063,17,1684,12.129726640926641,11.98887335907336,140.46357397924498,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",1597,195,0.3778894574596398,0.32773502046652525,18,133.20684539480655,41.234907,-88.261302,-87.626099,41.878201,89038.22270963815
60408,20.440891966194886,2.0578748660834494,197,17,5696,7.737752123552124,7.529636679536679,756.4774028845295,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",5528,210,0.379659839056564,0.3262332623478842,74,734.1655693724858,41.263739,-88.215536,-87.626099,41.878201,84193.02947723656
60409,34.44393365036061,2.795291945534272,031,17,37186,7.571192277992278,7.446766023166023,4993.577062085566,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",36658,77,0.36641578802945146,0.3188961735775274,874,4922.673800406945,41.613641,-87.552122,-87.626099,41.878201,30084.783504517545
60410,18.64348101669167,3.1408683304779985,063,17,12687,27.19300386100386,24.806437837837837,511.4398158629702,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",12965,419,0.3964377800974267,0.35143509220762303,404,522.6465841147166,41.4236,-88.201907,-87.626099,41.878201,69676.72969842254
60411,38.68326651192235,8.644217504788559,031,17,58136,31.943785714285713,31.73351776061776,1832.0061594982863,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",57603,544,0.3760555995201728,0.32893935336428437,1594,1815.2100386263207,41.508774,-87.590314,-87.626099,41.878201,41231.86180395426
60415,19.9324100759645,0.6193146860969446,031,17,14139,2.294981081081081,2.294981081081081,6160.8351008016325,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",14123,52,0.3892308260206363,0.33617161023004,701,6153.863365769959,41.702948,-87.77883,-87.626099,41.878201,23265.73982533831
60416,14.451564967028885,3.3394571982554617,063,17,9397,23.365950965250967,22.335260231660232,420.7248942942582,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",9083,265,0.3853423798730958,0.3390557708790173,202,406.6664057544692,41.293908,-88.283101,-87.626099,41.878201,84988.24834038487
60417,29.150379079999027,3.2518487167421575,197,17,15547,39.00677799227799,38.96881274131274,398.9600633513237,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",15073,393,0.3951931500844209,0.345917968861456,431,386.79649031289006,41.427585,-87.586149,-87.626099,41.878201,50272.279960239815
60419,32.3192971129836,9.405277668373376,031,17,22788,4.253336679536679,4.2007648648648646,5424.7263850920335,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",22436,107,0.36628311468326485,0.321939832342176,305,5340.932121113079,41.629147,-87.59949,-87.626099,41.878201,27812.488799759227
60420,13.322360030879418,3.3390997692190867,063,17,6102,100.65020115830116,100.54719343629344,60.68791968685052,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4846,290,0.3778849631463281,0.333497084755616,152,48.19627315674822,41.088287,-88.41697,-87.626099,41.878201,109917.85568040163
60421,23.031859810878224,3.0427972655811613,197,17,3968,40.94768146718147,40.793862548262545,97.26953399682426,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",3810,179,0.387381299358833,0.33809104400112033,99,93.39640235078137,41.431182,-88.09971,-87.626099,41.878201,63466.17254511127
60422,26.72670064979335,1.3448178141128582,031,17,9403,4.215474517374517,4.215474517374517,2230.591114059534,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",9941,518,0.4021642265612297,0.3663342779243534,309,2358.2161294125094,41.536964,-87.684139,-87.626099,41.878201,38291.338622534306
60423,22.10991822884797,0.6547461250919608,031,17,30423,36.46226602316602,36.4596555984556,834.4291656251601,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",31418,570,0.4212900374087644,0.3745177760054351,1932,861.719604431229,41.477368,-87.832416,-87.626099,41.878201,47804.26917024901
60424,13.628220986899953,1.690896833358601,063,17,2440,51.90896023166023,51.58590810810811,47.29973920177027,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",2326,238,0.3734885950545252,0.32249598613028924,13,45.08983335381871,41.164148,-88.327716,-87.626099,41.878201,98679.99903988006
60425,31.39698560503697,2.1818329426330156,031,17,9117,4.78616332046332,4.78616332046332,1904.8660460498947,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",8842,222,0.38450403626196744,0.34386614150382355,82,1847.4087505948414,41.545576,-87.611726,-87.626099,41.878201,37046.904189330795
60426,61.34548137692085,6.871463991346053,031,17,29594,7.704518918918919,7.704518918918919,3841.1223739525276,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",28683,767,0.36798538528332486,0.3207606436106246,613,3722.880078802472,41.610343,-87.653394,-87.626099,41.878201,29903.875064498483
60428,41.535912151026544,10.118185192724486,031,17,12203,5.1949138996138995,5.1949138996138995,2349.0283449946996,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",12180,214,0.3637323354550838,0.31774283939899145,206,2344.6009376411903,41.5998,-87.690565,-87.626099,41.878201,31450.673013730866
60429,31.72804335015221,5.261568432290803,031,17,15630,3.9298501930501932,3.908734749034749,3998.736420745814,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",15108,547,0.3742512876863307,0.33140064073076114,338,3865.1893694579503,41.574029,-87.683706,-87.626099,41.878201,34196.84835024313
60430,29.950072538911154,2.240397459633006,031,17,20094,6.849642471042471,6.800965637065637,2954.580433473534,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",19691,647,0.3961916920449418,0.36020127510509126,984,2895.3241423075224,41.55888,-87.664442,-87.626099,41.878201,35689.14047465544
60431,25.25681749232009,2.5010419067708805,093,17,22577,13.670543243243243,13.625658687258687,1656.9474194382753,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",24202,1192,0.39767038497641355,0.34795036348621006,809,1776.2077089624458,41.509668,-88.180211,-87.626099,41.878201,61680.590592208064
60432,32.0302590531476,5.699252258849981,197,17,21403,8.472087644787646,8.382728957528958,2553.2258180406598,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",20062,834,0.3737258705360646,0.3141705466021721,645,2393.254046700543,41.541747,-88.034728,-87.626099,41.878201,50556.226565401135
60433,28.28606270994965,6.381591666254535,197,17,17160,13.019997297297298,12.985464478764479,1321.4775665562263,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",16398,823,0.3693400980754627,0.31240537854088624,359,1262.7965697196387,41.499502,-88.043681,-87.626099,41.878201,54609.407526042916
60435,24.0635282715266,1.9713729841374243,197,17,48899,10.757105405405406,10.708328957528957,4566.445445777927,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",49390,1488,0.38080607969897257,0.3269855682932272,2282,4612.297604592564,41.54859,-88.128928,-87.626099,41.878201,55607.585377708514
60436,25.194865365747305,2.108862025909777,197,17,18315,16.015962548262547,15.065933204633204,1215.6565246398156,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",17903,964,0.37571325186485566,0.3196568164381437,723,1188.310060640274,41.486888,-88.129295,-87.626099,41.878201,60395.79878439021
60437,NA,NA,063,17,187,19.21362972972973,19.210959845559845,9.734026904606777,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",164,71,0.3729861793402972,0.32249964780366636,NA,8.536793648959955,41.162929,-88.560435,-87.626099,41.878201,111373.12331843363
60438,33.76330135602101,2.1549419166922665,031,17,28884,8.0041583011583,7.946390347490348,3634.857933844419,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",28633,401,0.3730360176177054,0.3255477097440156,1030,3603.271265052183,41.566242,-87.550204,-87.626099,41.878201,35294.988509581206
60439,17.568755508743735,1.6445037736817787,031,17,22919,31.743449034749034,30.427734362934363,753.2272934497171,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",23435,395,0.42974138234323583,0.38030490579661796,1589,770.1855064354518,41.676397,-87.98177,-87.626099,41.878201,37100.59312556867
60440,25.908985581068134,1.868760711484648,043,17,52911,16.263593822393823,16.07653861003861,3291.1935388231514,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",52273,1142,0.41820270920311453,0.3594621792851477,2376,3251.50837925767,41.7006,-88.075006,-87.626099,41.878201,42179.485391971764
60441,22.377925341273404,1.971409634021819,197,17,36869,28.647439382239384,28.099508494208493,1312.087007059179,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",35583,518,0.4166787425809501,0.36896091763619604,1357,1266.321081998068,41.592639,-88.050043,-87.626099,41.878201,47441.87672726564
60442,23.567479287524883,1.9401747013992467,197,17,9924,68.32703397683397,68.32703397683397,145.2426575894498,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",10679,226,0.39015239315593964,0.3473678522687084,269,156.29245671077535,41.392698,-87.963468,-87.626099,41.878201,60899.90461794437
60443,26.8135214401788,2.164098970927931,031,17,21145,11.614150579150579,11.562407335907336,1828.7714128816142,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",21554,447,0.38826420365247655,0.3483367797033316,520,1864.144669342649,41.502184,-87.748201,-87.626099,41.878201,43071.071768477595
60444,14.30626767748518,1.8401066891275357,063,17,1761,47.741999227799226,47.18136602316602,37.32405711049888,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",1861,191,0.3734674234610776,0.3230471019994385,18,39.44353792313368,41.243115,-88.402732,-87.626099,41.878201,95826.56684729179
60445,22.868043756892902,0.9134066800963557,031,17,26057,6.978541698841699,6.915594208494208,3767.8613311340623,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",25810,306,0.39303629193229633,0.3435225756126405,968,3732.14494978586,41.63439,-87.736395,-87.626099,41.878201,28644.73824033308
60446,24.885922495402845,1.6736196559618413,197,17,39807,17.517666795366797,17.256630115830117,2306.7655580960522,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",40118,293,0.410241871333319,0.3527303835826246,1420,2324.7876167432214,41.632017,-88.1062,-87.626099,41.878201,48379.83012058019
60447,18.14149742887548,4.954103049033627,063,17,13709,68.47045791505792,68.13747490347491,201.1961849102932,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",13856,503,0.3949920794044079,0.34821063955265846,441,203.35358801641422,41.487239,-88.322166,-87.626099,41.878201,72408.18319950903
60448,21.27428617088479,0.4253765156997072,197,17,24423,18.167097297297296,18.152750579150577,1345.415940879568,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",26220,706,0.42508222599745515,0.3781645353019652,1775,1444.4092032044498,41.537785,-87.892451,-87.626099,41.878201,43886.07768062251
60449,25.717999798109233,1.8192705264338145,197,17,9217,48.65535405405405,48.59083706563707,189.6859687259466,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",9362,469,0.3911822400588166,0.34007886875163484,368,192.67007043640146,41.417545,-87.778882,-87.626099,41.878201,52831.343133117385
60450,15.06511926962176,3.3341162102494244,063,17,20332,166.17267181467182,157.34624826254827,129.2182065000621,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",20906,376,0.3789342375488594,0.3305807710206533,1124,132.86621213310536,41.366374,-88.434609,-87.626099,41.878201,88163.86876485782
60451,22.025213889087485,1.6093245662433289,197,17,34063,25.59012200772201,25.51579034749035,1334.9772645137887,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",35622,581,0.4181627539753806,0.37496718578318616,1684,1396.0766848636404,41.507651,-87.96109,-87.626099,41.878201,49768.50286740816
60452,22.560078263918193,0.4482273674824088,031,17,27969,9.3675861003861,9.30433552123552,3006.0179941023885,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",28008,454,0.3951944459552585,0.3483291155025602,740,3010.209588430752,41.608007,-87.75349,-87.626099,41.878201,31884.722073989415
60453,22.439407508920826,1.3486434046884443,031,17,56855,8.457240926640926,8.457218146718146,6722.659746226694,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",55966,62,0.40626570722301975,0.357886333013846,2456,6617.542438788552,41.713436,-87.75256,-87.626099,41.878201,21131.993869666025
60455,20.62604455949434,2.667322927808119,031,17,16446,4.357333590733591,4.357333590733591,3774.326582425191,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",16144,282,0.3918248532990104,0.33381969298790937,1234,3705.018140987005,41.742076,-87.808642,-87.626099,41.878201,21424.96046938752
60456,27.151383224294033,-0.43980930089653436,031,17,4349,0.4788942084942085,0.4788942084942085,9081.337637543375,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4272,40,0.39455593273397876,0.3440357687127708,15,8920.550560493286,41.731248,-87.731134,-87.626099,41.878201,18535.723404931214
60457,18.787211059153698,0.039219958601154806,031,17,14049,2.897323938223938,2.897323938223938,4848.957279044209,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",13816,402,0.40659113134548386,0.35347176829303184,656,4768.538242385564,41.724664,-87.828043,-87.626099,41.878201,23936.579102428914
60458,21.36286746882666,0.7904731613313626,031,17,14428,2.9210050193050194,2.8722397683397682,5023.257514584087,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",15197,435,0.39036751033868755,0.331328959946202,389,5290.992822923093,41.753399,-87.826946,-87.626099,41.878201,21695.16746319377
60459,20.466901975354514,1.5198835991585036,031,17,28929,4.196384555984556,4.196384555984556,6893.791456444028,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",28709,41,0.3938071394346038,0.3361569360933596,1068,6841.365374643147,41.744431,-87.768577,-87.626099,41.878201,19013.097680175022
60461,28.18431349646674,-0.34544734117193776,031,17,4836,2.783591505791506,2.780010424710425,1739.5618221481072,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4716,270,0.39818017282481727,0.3632363657658472,226,1696.3965163876082,41.522116,-87.700733,-87.626099,41.878201,40121.63681268777
60462,18.930603450274592,-0.5336348296335901,031,17,38723,16.058017760617762,15.685690347490347,2468.6831846196387,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",39784,839,0.4192308908632629,0.37526263015206257,2988,2536.3244536040006,41.625307,-87.83293,-87.626099,41.878201,32978.54268885037
60463,17.61796584748005,1.9863714389749103,031,17,14671,5.502594594594594,5.378093436293437,2727.9183922306865,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",14798,390,0.42567688046532215,0.3836335176804551,1044,2751.532708624477,41.662446,-87.789969,-87.626099,41.878201,27603.490789200005
60464,17.565195291725693,1.1201822176909926,031,17,9620,8.122837065637066,7.748208108108108,1241.5773899946178,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",9662,343,0.423390058728154,0.37754621492521906,470,1246.9979981422034,41.66284,-87.860756,-87.626099,41.878201,30891.767085767147
60465,17.614550443210064,1.2700629959049736,031,17,17495,4.751415444015444,4.748018146718147,3684.695268507478,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",17345,42,0.41570397301774403,0.3655261500125208,971,3653.103139883521,41.698023,-87.829143,-87.626099,41.878201,26197.648003009846
60466,44.622028529630136,3.4163848436745115,031,17,22115,6.434930888030888,6.409247876447877,3450.482868866127,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",21909,477,0.38828982930829226,0.34764647746588234,224,3418.3418120727097,41.477816,-87.683188,-87.626099,41.878201,44822.685028987034
60467,17.017130899323956,0.2292667126702249,031,17,26046,14.957837451737452,14.550479536679537,1790.0440967833404,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",26861,706,0.41735910652643254,0.3730006983373543,1330,1846.0559964561662,41.601621,-87.889096,-87.626099,41.878201,37751.426910304814
60468,25.721629311530204,0.9326647284931026,091,17,6116,72.33164749034749,72.26390888030888,84.6342260578509,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",6005,200,0.3826555891116062,0.3339543000071936,207,83.09818958099977,41.335283,-87.810291,-87.626099,41.878201,62351.57412775455
60469,27.983405020778385,0.2622797354606237,031,17,5930,0.9488019305019305,0.9488019305019305,6249.987283292036,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",5795,478,0.3710444689583931,0.31306097616368656,126,6107.702581227209,41.628359,-87.687037,-87.626099,41.878201,28268.95052512147
60470,NA,NA,063,17,616,37.13160231660232,37.13160231660232,16.58964228765785,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",542,125,0.380148538742917,0.32793330857492553,NA,14.596730714140511,41.16897,-88.641026,-87.626099,41.878201,115706.0044087914
60471,30.403697722996696,4.077296063890473,031,17,14101,4.811513513513513,4.799355212355213,2938.1030109417848,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",13917,305,0.3831593644569972,0.34248779662768686,140,2899.7645275708687,41.478971,-87.734059,-87.626099,41.878201,45339.47720746938
60472,36.81835410900613,-1.801551384171712,031,17,5390,1.714003861003861,1.6543741312741314,3258.029666994879,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",4904,349,0.3671162334442378,0.31938444127370486,20,2964.2629845905167,41.643075,-87.708082,-87.626099,41.878201,27044.912881087483
60473,30.210343393852813,1.8267704561223423,031,17,22439,8.524414671814672,8.508825096525097,2637.1443466576625,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",22088,179,0.3726633217901597,0.3280925185998532,960,2595.8930580228375,41.597379,-87.59915,-87.626099,41.878201,31341.009290787108
60474,1.5263649628906455,1.867083314055087,063,17,760,3.9860934362934364,3.3034783783783785,230.06053406442186,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",824,113,0.3734268468186301,0.3223626999172603,3,249.4340527224784,41.180025,-88.266368,-87.626099,41.878201,94272.84863231222
60475,36.91934150845655,7.460321452825918,031,17,9870,4.821955598455599,4.81892277992278,2048.175588353827,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",9664,178,0.38329857308952786,0.3328557983595018,171,2005.4274453750136,41.47254,-87.627508,-87.626099,41.878201,45158.12792053826
60476,32.37308220686473,1.5636427832841544,031,17,2391,3.4568455598455596,3.3761567567567567,708.2017134467626,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",2550,291,0.3703737521315623,0.3268797119152435,41,755.2966830988058,41.569482,-87.601707,-87.626099,41.878201,34426.14407101045
60477,20.365789820701448,0.1299950138898782,031,17,38161,12.771668725868725,12.759757142857143,2990.7309028496957,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",37542,516,0.4100840904666957,0.36513433897710945,1799,2942.2190077509313,41.572143,-87.78925,-87.626099,41.878201,36667.666191142394
60478,29.091542814862827,0.3684825544300349,031,17,16833,5.2133239382239385,5.195593436293437,3239.860894891104,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",16769,30,0.38348535655592153,0.3424662829356681,244,3227.5427640010053,41.563453,-87.725409,-87.626099,41.878201,35996.102824045956
60479,18.381508999249622,1.995914135726863,063,17,760,40.8606416988417,40.80479768339768,18.62526083076801,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",925,205,0.3731540173692287,0.3222130412472433,NA,22.668902984816327,41.232384,-88.526396,-87.626099,41.878201,103887.98108543082
60480,15.915481810854857,-1.4642890115613683,031,17,5246,6.10616138996139,5.836863706563706,898.7703437551121,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area","Chicago, IL",5151,290,0.4176188982420606,0.36631464310266987,202,882.4944797336223,41.729244,-87.88131,-87.626099,41.878201,26897.04375528009
