zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,price_level,total_deaths,estab_count,deaths_capita,density2019,lon,lat,cbd_lon,cbd_lat,dist_to_cbd
33064,10.078937325756051,6.039564281936196,011,12,52969,10.764983783783784,10.462644015444015,5062.6782218540475,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",61293,1706,0.3773032873078687,0.32166670034568856,248209.25,15502.8988158,3234,0.2529309842200577,5858.27061587155,-80.11319,26.279108,-80.233904,25.728905,62427.70709195269
33065,8.34116114669736,4.935516836902229,011,12,51921,8.43350386100386,8.326942471042472,6235.30187467476,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",58171,1573,0.3966369318604065,0.34423261529270827,361838.1666666667,12164.8630818,3118,0.20912246792731773,6985.877493725187,-80.25589,26.272607999999998,-80.233904,25.728905,60564.70223466917
33066,8.524716019576845,3.8460621510716866,011,12,15760,3.2111370656370655,3.1814826254826256,4953.665273469546,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",16752,763,0.4040386071364198,0.35342134097721034,282647,6774.440805,288,0.4043959410816619,5265.469585099101,-80.17799,26.253238,-80.233904,25.728905,58636.00622852683
33067,8.420429259540485,4.975247726631189,011,12,26458,10.911646718146718,10.623534749034748,2490.5081618341737,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",27358,1397,0.4215510062766871,0.37317367053338385,482505.8333333333,5886.4537347,2013,0.21516389117260032,2575.22572724542,-80.22727,26.3007,-80.233904,25.728905,63655.387988021896
33068,8.78890596253356,6.452876148058714,011,12,49824,5.992145945945946,5.958832432432432,8361.36954092222,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",52749,1446,0.37112682112864487,0.31908032317966367,245064.25,11084.6481966,938,0.21013949452311892,8852.237514332573,-80.21776,26.21606,-80.233904,25.728905,54253.907846105685
33069,9.116916649867681,8.09869349505076,011,12,25700,9.668064092664093,9.382439382239383,2739.159716677644,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",28138,1417,0.39387569384465976,0.3417184432873566,212824.25,9511.1735862,3070,0.3380188210320563,2999.0068524465196,-80.15816,26.22876,-80.233904,25.728905,56157.48787585916
33071,8.688290242000383,5.030861210727452,011,12,36964,7.770034749034749,7.699659459459459,4800.731797896292,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",39402,1256,0.4132496686573706,0.3649853391016631,416129.5,8007.698813399999,2330,0.20323077035175877,5117.3691781384505,-80.26564,26.242559,-80.233904,25.728905,57267.81903998078
33073,7.993742304926263,4.355023875679125,011,12,29168,8.619804633204634,8.50425945945946,3429.8106894605435,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",35378,976,0.4052027800300034,0.353377542460794,370011.75,7388.7872058,2445,0.20885259782350615,4160.033000950874,-80.18287,26.305433,-80.233904,25.728905,64381.54443869738
33076,6.817606365743405,3.4887479353267756,011,12,29751,12.57990888030888,12.362762162162163,2406.50103995827,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",39091,1085,0.4365416359556468,0.3881465090411857,542210.25,8339.382826500001,2069,0.21333255292778391,3161.9956355419563,-80.2731,26.30116,-80.233904,25.728905,63823.70189063291
33109,4.357143511972108,-3.7380820397856,086,12,594,1.1200382239382238,0.311092277992278,1909.401299940799,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",408,179,0.41950649162166065,0.3631718233624549,3273370.5833333335,890.687856086,25,2.1830584707990197,1311.5079635957002,-80.13907,25.759474,-80.233904,25.728905,10099.573590831174
33122,-2.1085496360910083,-6.590133944132074,086,12,1,6.018524324324324,5.929972586872587,0.1686348436439216,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",205,102,0.42439249964717674,0.3603770353504845,1126962.6666666667,1208.2711314800001,2574,5.894005519414635,34.57014294700393,-80.31775,25.799962,-80.233904,25.728905,11542.372024641936
33125,10.657158421235081,6.406255613173919,086,12,52677,4.028881853281853,3.8622065637065637,13639.094422087519,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",61156,2281,0.3768405577396639,0.32110101398126734,337197.4166666667,21664.161008000003,1420,0.3542442443586893,15834.471562108403,-80.23607,25.782176,-80.233904,25.728905,5934.07561840918
33126,8.23173686617387,5.021043019831245,086,12,46867,5.661557142857143,5.007833976833977,9358.736774582527,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",52986,2026,0.38521142438922956,0.32732962582038827,344031,21546.153776,4303,0.40663861729513456,10580.622329955613,-80.29718,25.777977,-80.233904,25.728905,8371.956187749358
33127,8.244213186969517,6.114760231023129,086,12,28909,3.3085745173745176,3.305127799227799,8746.711702571445,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",31902,1895,0.3506387215317653,0.3029508552119772,278620.4166666667,11950.3219514,1525,0.3745947574258667,9652.274265295731,-80.2058,25.813808,-80.233904,25.728905,9862.333943460017
33128,13.05312382994873,7.314488820684613,086,12,7562,0.41625444015444013,0.39714749034749036,19040.785057922716,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",7992,960,0.374211945131662,0.31810601530767113,364129.25,4720.33844968,224,0.5906329391491492,20123.506239476108,-80.20225,25.777143,-80.233904,25.728905,6237.591066466851
33129,7.122643049065136,1.4585096480014896,086,12,13833,3.0753783783783786,1.3518289575289575,10232.803434900294,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",13750,1635,0.4525008166637152,0.3970362549437516,705624.5,8829.30109824,1129,0.642130988962909,10171.405134813782,-80.20656,25.757227,-80.233904,25.728905,4178.232869873982
33130,8.058819538251822,3.5256362865083233,086,12,26108,1.1293675675675676,1.1029945945945947,23670.106932478655,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",29737,1963,0.4196084697936176,0.3636839593395202,388142.5833333333,21002.091266800002,2360,0.706261265991862,26960.240916620107,-80.20339,25.768277,-80.233904,25.728905,5345.117929559586
33131,7.58563018223221,1.566886459180223,086,12,14917,1.263730888030888,0.4047339768339768,36856.307732520814,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",18477,1302,0.47250700265575357,0.4142354489439939,404539.0833333333,19486.558804999997,7057,1.0546386753802022,45652.20875335437,-80.1893,25.767368,-80.233904,25.728905,6191.468556833436
33132,1.3305065781559433,-3.510722722840543,086,12,11165,3.2545903474903475,1.6853714285714285,6624.652471689157,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",13849,1225,0.426202806846317,0.3710993139404995,388033.1666666667,14162.097082,2133,1.0226079198498086,8217.17976537601,-80.18753,25.784326,-80.233904,25.728905,7725.236088544286
33133,5.938490485232868,1.8155678347595268,086,12,31926,5.58693667953668,4.176734749034749,7643.770054437419,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",35592,1966,0.4326159335346611,0.38441895394968556,755633.75,18766.468841399997,3115,0.5272664880141604,8521.489186792476,-80.2441,25.730678,-80.233904,25.728905,1041.3534802504994
33134,7.617665396550169,2.6100994050318262,086,12,37456,5.221734362934363,5.2090312741312745,7190.588427835202,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",40265,1846,0.43045211406478434,0.3815000574727449,602276.8333333334,18943.4796894,7192,0.470470127639389,7729.844165067931,-80.27034,25.753927,-80.233904,25.728905,4594.228049747532
33135,11.780734267478113,6.990660299492379,086,12,36066,2.1563598455598454,2.1563598455598454,16725.408829265394,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",38920,1728,0.37843809639152426,0.3236669484630903,380604.75,17528.2533748,1500,0.4503662223741007,18048.935607913525,-80.23576,25.766577,-80.233904,25.728905,4197.754909276898
33136,11.203292021175608,7.788984142276646,086,12,13791,1.458457142857143,1.4259876447876447,9671.191787958112,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",15848,1154,0.36570400652204876,0.3169944151386533,311690.9166666667,9185.15436482,430,0.5795781401325089,11113.700779897046,-80.2029,25.786326,-80.233904,25.728905,7107.808863614766
33137,6.793718280761111,3.218377072310593,086,12,19410,5.35675250965251,2.024718532818533,9586.517674128307,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",22955,1315,0.39661893695860745,0.3417225467941954,705792.6666666666,19622.0212734,2294,0.8548038019342192,11337.378320948752,-80.19046,25.817325,-80.233904,25.728905,10763.306240215534
33138,7.409371928047021,2.8632505332297806,086,12,27571,6.446141698841699,4.216864864864865,6538.269753371275,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",30221,1739,0.3922232706823426,0.34140907686118854,604298.8333333334,15270.996290199999,1867,0.5053107537871017,7166.69871301851,-80.18622,25.853184,-80.233904,25.728905,14636.968322798957
33139,2.496333699765214,-1.3945040603547616,086,12,38613,6.007557915057915,2.6901718146718148,14353.358320613645,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",39427,1212,0.37782685366934476,0.3236377134454745,1898574.5,33546.1371042,5221,0.850841735465544,14655.941224635075,-80.14126,25.784276,-80.233904,25.728905,11147.591210178965
33140,2.2124253026182554,-1.753811035111913,086,12,21210,7.2222911196911195,3.0405212355212354,6975.7776239849145,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",19938,1049,0.39842383190957986,0.3478085235904375,1695758.75,17606.9248628,1956,0.8830838029290801,6557.428301132071,-80.13085,25.814225,-80.233904,25.728905,14033.333336250878
33141,1.5636819829686053,-0.9159098788849636,086,12,35249,7.470504247104247,2.3156980694980693,15221.759893611808,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",39768,1259,0.3737400599817613,0.32110510009991267,852225.3333333334,26097.9139778,1475,0.6562541233604908,17173.223281487542,-80.12973,25.858573,-80.233904,25.728905,17815.02843488952
33142,12.636018492112916,8.993538015856972,086,12,52606,7.166328185328186,7.074548262548262,7435.9518159610725,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",59073,2228,0.35433561682736875,0.3029945032340582,232130.5,22098.5751308,2971,0.37408926465221,8350.073786721447,-80.2369,25.812625,-80.233904,25.728905,9324.506032363917
33143,5.961321027283668,1.9223368130156275,086,12,31407,8.142938996138996,7.8948899613899615,3978.142843484361,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",31056,1239,0.4333485210906025,0.39150480761519774,850476.1666666666,16968.5794922,3051,0.5463865112120041,3933.683705774201,-80.29642,25.702929,-80.233904,25.728905,6904.651556312642
33144,8.188269636035535,5.138282042308964,086,12,26903,3.142861003861004,3.094665250965251,8693.347363372739,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",29344,1792,0.3925829575140325,0.34144800801663167,378309.75,11463.0504226,2124,0.3906437575858778,9482.124113697717,-80.30839,25.76226,-80.233904,25.728905,8340.704682672018
33145,8.103164846043489,4.1435603950640925,086,12,29758,2.5388899613899616,2.5388899613899616,11720.870322283854,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",30713,1796,0.40659044147570145,0.35608484687987707,470155.5,12559.6572108,2054,0.4089361902386612,12097.01895988655,-80.23327,25.753177,-80.233904,25.728905,2702.694468011142
33146,5.605071487619482,1.8360205861820322,086,12,14995,3.2293223938223936,3.1104289575289576,4820.878471988183,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",16473,773,0.4547314947673507,0.4103532028243638,1051789.5,6685.847238,2099,0.4058670089236933,5296.054089300524,-80.27255,25.720728,-80.233904,25.728905,3981.131898008812
33147,9.025399637714694,7.799849926848883,086,12,46933,7.416213513513513,7.24795945945946,6475.339750796589,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",47811,2342,0.34635632415555684,0.2961439194126944,241586.33333333334,17755.786069,1268,0.3713744968521889,6596.477293702421,-80.23773,25.850124,-80.233904,25.728905,13499.485415298592
33149,0.07117451187338421,-4.704616161342751,086,12,12389,14.090980694980695,4.677659073359074,2648.547020145129,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",12943,61,0.4585571354486536,0.402495436790963,2480161.0833333335,8658.60855412,1115,0.6689800319956732,2766.9823296261525,-80.16195,25.700966,-80.233904,25.728905,7858.282360330231
33150,11.945658628016282,7.899989004234652,086,12,27811,3.551026254826255,3.498448648648649,7949.523572610562,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",29652,1725,0.34662943565710563,0.2998038419914455,254559,11379.3390424,707,0.3837629516525024,8475.7568219427,-80.20566,25.851974,-80.233904,25.728905,13989.408622602354
33154,4.703500932200882,0.2673392048448442,086,12,13971,3.2987362934362934,1.7820370656370657,7839.904269895456,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",14634,33,0.40774868248586343,0.3516667852852478,834443.8333333334,12428.251241,1359,0.8492723275249419,8211.950403382012,-80.1276,25.881391,-80.233904,25.728905,20040.939697136117
33155,9.013635955862565,4.435542275994116,086,12,43788,7.937677606177606,7.37983166023166,5933.468677336396,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",46617,1377,0.4136509408772756,0.36908463952838516,422210.75,17168.208393,4283,0.36828213726752046,6316.810754804757,-80.30685,25.739011,-80.233904,25.728905,7400.940925159331
33156,5.339301033421654,0.8477847098039706,086,12,31315,14.484235907335908,13.57115444015444,2307.467661508952,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",33514,1096,0.44305707703175634,0.39669228902442055,1106456.5833333333,15501.7250136,4079,0.4625447578206123,2469.502513422035,-80.30688,25.66558,-80.233904,25.728905,10162.584086599121
33157,9.188706256073731,5.451623860552922,086,12,63226,15.076635907335907,14.819862162162162,4266.301488378726,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",67455,1866,0.38408937574565266,0.3425751332034621,358357.5833333333,25619.9846882,3125,0.3798085344036765,4551.661767288568,-80.34859,25.606583,-80.233904,25.728905,17827.737062928158
33158,6.283332898319978,1.7910857510067264,086,12,6694,3.053045945945946,2.792358301158301,2397.256826684188,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",6469,520,0.4482756086614492,0.4063404607403455,671830.75,2401.02922892,271,0.3711592562869068,2316.6797746967454,-80.31641,25.637132,-80.233904,25.728905,13148.39497147691
33160,4.540277883228304,-0.14630559238254906,086,12,40053,7.4340100386100385,4.249114671814672,9426.19888930758,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",39615,1191,0.39574318276563064,0.33851727601263415,864440.1666666666,37005.4699406,2788,0.934127727895999,9323.11859286245,-80.13861,25.941535000000002,-80.233904,25.728905,25522.989364492198
33161,9.599697322334515,6.601160033263581,086,12,53710,5.524578764478765,5.467833204633204,9822.903879819976,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",56130,2001,0.34509979903438515,0.2978366342485851,321819.6666666667,20104.1299858,1496,0.35817085312310704,10265.492362209929,-80.18164,25.893372,-80.233904,25.728905,19042.8180769901
33162,9.144846500847258,6.216835969630785,086,12,43539,5.298734749034749,5.194791891891892,8381.278962869776,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",47123,1926,0.3516001158524909,0.30336688107921245,302423.5,16374.8556062,1825,0.34749178970354183,9071.200729628894,-80.17839,25.929571,-80.233904,25.728905,23020.169884123927
33165,9.573494395313068,5.443644886880003,086,12,56149,7.870434362934363,7.618431274131274,7370.152460475223,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",55822,1852,0.39618286384245954,0.3497925986171313,396703.75,18506.852930999998,2454,0.3315333189602665,7327.230238270457,-80.3583,25.734828,-80.233904,25.728905,12491.914215456682
33166,7.047184674021792,3.4506235616546905,086,12,23038,10.852313513513513,9.376794594594594,2456.916355326865,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",24346,1023,0.40744749280432213,0.35404496620927567,419359.6666666667,13533.0939506,8187,0.5558651914318574,2596.4096530422717,-80.30476,25.824725,-80.233904,25.728905,12815.096444786515
33167,9.686127329339229,8.23101417534239,086,12,18846,4.339488416988417,4.144760231660231,4546.9457692733695,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",20582,1771,0.3352279494437866,0.28853917954410024,250621.41666666666,6714.82047194,287,0.3262472292265086,4965.787850110607,-80.23264,25.885739,-80.233904,25.728905,17459.14056392851
33168,12.09082498553356,7.779613720068373,086,12,25792,3.6832783783783785,3.6804637065637067,7007.812617198962,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",27414,1710,0.3399207500996612,0.294624009824459,264246.8333333333,8553.090420839999,533,0.31199717008973515,7448.517954710465,-80.21032,25.892185,-80.233904,25.728905,18329.261374052167
33169,10.501161981539592,6.991768169546709,086,12,39353,7.156865250965251,6.894455212355212,5707.920174675649,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",41626,1852,0.341404557461716,0.30006456691545574,280679.4166666667,15243.0924968,1552,0.3661916229471965,6037.605397073884,-80.21276,25.94267,-80.233904,25.728905,23890.324081877665
33170,8.718694164319675,5.7228181874368795,086,12,12253,13.202960617760617,13.173723166023166,930.1091153639969,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",14121,1440,0.3467383287703424,0.29961746465375033,308184.3333333333,6076.54885586,331,0.43032000962113165,1071.9065386480863,-80.41664,25.559785,-80.233904,25.728905,26281.662390310663
33172,5.6037187174353065,2.9044454002031173,086,12,37664,7.206166409266409,6.545458687258687,5754.218581092919,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",43356,1588,0.3941687419893619,0.33455570364826337,352745.3333333333,19719.2543156,5267,0.4548218081834117,6623.8291419356565,-80.36151,25.786634,-80.233904,25.728905,14316.935323626496
33173,7.914788626448022,4.383575232015461,086,12,33141,5.214258687258687,5.0521930501930505,6559.725582682087,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",33089,1498,0.4136648531104941,0.37140240029721533,393516.0833333333,13345.880394,1990,0.40333284154855087,6549.433022702018,-80.36184,25.702429,-80.233904,25.728905,13165.38338655044
33174,8.50157091253064,4.667407614972607,086,12,32524,3.2152374517374516,3.0825749034749035,10550.919610529681,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",34403,1590,0.38753932714213596,0.3338787055660088,377804.5833333333,11682.3471954,1384,0.3395735021771357,11160.474952682716,-80.35919,25.763044,-80.233904,25.728905,13124.515846100161
33175,8.996823346235978,5.035256736141376,086,12,53206,8.01755444015444,7.699343243243243,6910.459544285455,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",53348,1944,0.3942664994435333,0.344814399042586,391249.8333333333,18256.5792598,2280,0.34221675151458353,6928.902675798603,-80.41197,25.733204,-80.233904,25.728905,17863.092294399976
33176,8.362704741500396,4.03984819074901,086,12,50170,12.629911196911197,12.265746718146719,4090.2524039384684,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",52288,1660,0.41084329440731937,0.3704184589157152,507652.9166666667,20982.423394799996,3725,0.4012856371404528,4262.928397391562,-80.35999,25.653431,-80.233904,25.728905,15184.482120027136
33177,8.439972131335491,5.445317386839453,086,12,53191,12.821478378378378,12.52399305019305,4247.12787581594,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",57526,1673,0.3720757307226789,0.3228277990379347,318319.4166666667,18938.193948800003,1260,0.32921103412022396,4593.263487886818,-80.40234,25.595983,-80.233904,25.728905,22462.8423718488
33178,4.97199849362829,1.448206722353119,086,12,39489,63.63584942084942,55.594304633204636,710.3065729580962,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",52206,951,0.41887990778948314,0.3535398181813638,403170,24838.9243214,5022,0.47578677396084745,939.0530261047476,-80.36947,25.837696,-80.233904,25.728905,18202.18703120269
33179,6.249251482618872,2.4782295312302223,086,12,41332,5.733758687258687,5.033927799227799,8210.685899456146,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",44341,1862,0.37278910273710264,0.32453910590651897,326864.1666666667,22351.291761996,1896,0.5040773045712996,8808.42987195841,-80.17941,25.95872,-80.233904,25.728905,26158.949363549753
33180,6.92248300552195,0.7101375361408074,086,12,30840,3.9524424710424713,3.4073328185328187,9051.067695018874,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",32441,1029,0.41585173873616854,0.36011892362336045,613893.3333333334,22064.4022032,4496,0.6801393977744212,9520.936676203219,-80.14465,25.962069,-80.233904,25.728905,27452.779401335152
33181,8.777272440001218,4.072593849095738,086,12,18413,4.967907335907336,3.216772972972973,5724.059532551508,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",20111,1367,0.3703723818618186,0.3188413117358822,608685.75,10392.3806406,1696,0.5167510636268708,6251.917735249192,-80.16048,25.897372,-80.233904,25.728905,20145.453329878696
33182,8.6455234541757,4.697068384299202,086,12,16929,17.769739768339768,15.418272586872586,1097.9829228349274,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",16607,1079,0.41098942235774033,0.3586619137756385,393009.9166666667,4211.37079958,502,0.25359010053471426,1077.098611821114,-80.40467,25.781127,-80.233904,25.728905,18081.187838853526
33183,7.835326219037834,4.212896496826574,086,12,35949,6.103144015444015,5.765438223938224,6235.258900310297,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",36725,1294,0.39783748469568325,0.35079489281556137,369076.25,13794.7995724,1406,0.375624222529612,6369.854046396163,-80.40811,25.699968,-80.233904,25.728905,17766.499534322444
33184,10.0880159197396,5.886288738778763,086,12,21075,2.5964718146718146,2.4465057915057917,8614.326633998531,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",21785,1638,0.397204869565965,0.3466817583914635,384140.5833333333,6831.70909372,792,0.3135969287913702,8904.53645179872,-80.40773,25.759184,-80.233904,25.728905,17752.50941778458
33185,7.56966932324575,3.8145204218633517,086,12,27189,4.801225482625482,4.589628571428571,5924.008790004794,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",31359,1332,0.40092084337805217,0.35369847821599315,406374,8919.29390506,924,0.2844253294129277,6832.579044678374,-80.43995,25.723173,-80.233904,25.728905,20673.270662893137
33186,7.8831482047623895,4.20440369042918,086,12,67137,13.542225482625483,12.63718223938224,5312.655838006017,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",68581,2506,0.40217063648021567,0.35713390962481795,348602.5833333333,27631.024600200002,5524,0.4028962044910398,5426.921816975597,-80.40947,25.662292,-80.233904,25.728905,19108.69518839595
33187,8.827832177051615,5.182460743948236,086,12,16315,39.71945328185328,39.56549305019305,412.3542699013679,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",19392,1186,0.38152436146930885,0.33337211688546686,404764.4166666667,6164.476536120001,475,0.317887610154703,490.12405773382324,-80.4765,25.596234,-80.233904,25.728905,28471.800961274814
33189,10.030209007750283,5.967283233598054,086,12,23828,5.769838996138996,5.5431772200772205,4298.617751872645,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",25298,1510,0.38016914208430497,0.33631162690521177,318590.75,9874.1322134,741,0.3903127604316547,4563.80862375668,-80.3467,25.574834,-80.233904,25.728905,20549.369454961467
33190,7.294788148474796,4.363903692803492,086,12,11593,1.9113745173745174,1.7831598455598456,6501.380136428673,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",16147,953,0.37688842974176584,0.33170187345919994,283486.0833333333,5406.19402358,127,0.33481104995231314,9055.273446296367,-80.3494,25.56071,-80.233904,25.728905,22020.533995276794
33193,7.613814239994313,4.446521640613543,086,12,46044,9.218164478764479,8.139824324324325,5656.633136713555,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",49999,1441,0.3922123374572593,0.3443806204361701,359755.6666666667,16980.0114428,848,0.33960702099642,6142.515858798997,-80.44721,25.70028,-80.233904,25.728905,21629.56241773711
33196,7.161272422525969,3.964911587142098,086,12,43620,24.81956138996139,24.494721235521236,1780.7918522764844,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",53047,1966,0.3937316290938382,0.34766367537316817,374907.0833333333,18524.4310916,1341,0.34920789284219655,2165.650283991533,-80.45925,25.650232,-80.233904,25.728905,24243.02694676211
33301,6.692436045147532,3.094466496085684,011,12,14586,2.612676833976834,2.5083169884169885,5815.054503619695,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",14988,1002,0.43286640652804215,0.3782116310488696,1103343.25,9046.4464035,3792,0.6035792903322659,5975.321328688605,-80.13187,26.121114,-80.233904,25.728905,44839.629718837154
33304,7.713993024601573,5.335269795045745,011,12,17724,3.5548864864864864,3.18409305019305,5566.420239799651,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",18351,1234,0.40719514411374935,0.3523555024697111,483372,8348.4588924,2150,0.45493209592937717,5763.336595608406,-80.12646,26.137693,-80.233904,25.728905,46760.0050689866
33305,8.42382345800483,5.411762717987861,011,12,11927,2.621853281853282,2.201173359073359,5418.473720316595,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",12222,801,0.40596005568772153,0.35326160887177344,551667.5833333334,5169.1727901,990,0.42294000900834566,5552.493150809879,-80.12606,26.153728,-80.233904,25.728905,48507.61636296481
33306,6.044551053606775,4.3705856057215895,011,12,3397,0.8565907335907336,0.8460146718146718,4015.29679469217,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",3124,380,0.4199729735128046,0.36518373852475156,706148.0833333334,1343.05666671,1067,0.4299157063732394,3692.607355495537,-80.11379,26.165212,-80.233904,25.728905,50035.48887147889
33308,7.466273973396616,4.892156816270216,011,12,28217,5.624655598455599,4.548692277992278,6203.321367004968,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",27294,906,0.4202374382301704,0.36641978455204444,637448.3333333334,14404.423103399999,3046,0.5277505350406683,6000.4059039243575,-80.10846,26.191111,-80.233904,25.728905,52962.241191090136
33309,10.36226147347744,6.871141411232471,011,12,33705,10.382964092664093,9.53883667953668,3533.449741550363,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",40844,1987,0.3744532753727207,0.32155558498938164,264189,9114.10929,4498,0.22314438571148762,4281.863855329566,-80.17218,26.185461,-80.233904,25.728905,51197.68561182921
33311,8.885575727128717,7.082259808816329,011,12,63786,10.517627413127412,10.346625096525097,6164.9087895745315,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area","Miami, FL",76073,2798,0.35862896080798506,0.31245563575179996,227479.33333333334,17472.8398977,2231,0.22968516947800138,7352.44577727563,-80.16865,26.13883,-80.233904,25.728905,46097.85160475129
