zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,price_level,total_deaths,estab_count,deaths_capita,density2019,lon,lat,cbd_lon,cbd_lat,dist_to_cbd,pp_growth
22209,-13.157894736842104,5.988515176374077,013,51,12314,0.5998675675675675,0.5998675675675675,20527.86425832729,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",13227,644,0.5380193518084337,0.4932775986192727,942549.5833333334,4694.815883925,1422,0.35494185256860966,22049.86686250569,-77.07453,38.893241,-77.030827,38.895374,3793.890688504548,-19.146409913216182
22303,-5.07446221731936,4.398020890599231,059,51,12601,1.5005895752895753,1.4570911196911196,8648.052156594857,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",14558,800,0.42822943215064374,0.38561245943407463,470027.9166666667,4564.3215663,377,0.31352669091221325,9991.139060051417,-77.07964,38.792863,-77.030827,38.895374,12170.989198086749,-9.472483107918592
22306,4.592901878914405,0.09501187648456057,059,51,32326,7.319468725868726,7.24451583011583,4462.133944910319,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",35425,1615,0.4116735302028402,0.36910201240141977,501739.25,6913.1071674,1001,0.19514769703316867,4889.905803330076,-77.08666,38.757214,-77.030827,38.895374,16124.099766575951,4.497890002429844
22312,-0.09803921568627451,2.5806451612903225,059,51,30614,5.394658687258687,5.357128957528958,5714.628160476668,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",32566,1258,0.4278870131467956,0.38300262089388976,513034.5833333333,5709.700879200001,1353,0.17532705518639075,6079.002439213536,-77.1537,38.817362,-77.030827,38.895374,13743.00158256701,-2.678684376976597
22314,-6.504770164787511,2.208067940552017,510,51,29653,4.057764092664093,3.7927065637065636,7818.427157997824,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",34378,880,0.467739819629159,0.4238692834554119,773368.5,7301.712773355,4878,0.21239492621313047,9064.239329499518,-77.05139,38.806163,-77.030827,38.895374,10089.657381074978,-8.712838105339529
22315,-0.7902015013828527,4.465902232951117,059,51,26202,5.625821235521236,5.466142471042471,4793.5084273430775,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",29470,958,0.4467152425472199,0.40827938735261743,524356.75,6492.089152799999,701,0.22029484739735322,5391.370634066121,-77.15284,38.757924,-77.030827,38.895374,18603.25288519806,-5.256103734333969
22401,3.9761431411530817,4.281767955801105,630,51,24286,10.510575675675677,10.44011776061776,2326.2189715533395,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",28622,0,0.40656097565050153,0.36588720512375444,326920,2528.7414816510004,2550,0.08834957311337434,2741.5399573334303,-77.47077,38.301829,-77.030827,38.895374,76358.3735338779,-0.3056248146480236
22407,8.54587611791984,3.2348804500703237,177,51,54962,58.05242586872587,56.70186563706564,969.315548659332,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",58826,1147,0.40689610336861415,0.3660399433298921,294017.5833333333,8925.923611185,2174,0.15173432854834598,1037.4614545583106,-77.5559,38.271028,-77.030827,38.895374,83175.32160504958,5.310995667849517
22554,4.35244161358811,2.083333333333333,179,51,51463,72.3474613899614,66.36192818532818,775.4898238682861,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",57447,1471,0.42181619897755035,0.38428943008468847,374834.4166666667,3745.101433856,1657,0.06519228913356659,865.6620078845273,-77.43266,38.460395,-77.030827,38.895374,59700.1207825826,2.269108280254777
22630,5.664140406860789,2.493765586034913,043,51,30292,132.67443127413128,130.56252702702702,232.01144072318257,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Washington, DC",32321,864,0.39967412374335515,0.35660748870224773,252407.83333333334,6697.88399293,1274,0.20723009785990534,247.551887482305,-78.17499,38.926615,-77.030827,38.895374,99167.9914373776,3.1703748208258764
30004,3.9719626168224296,1.3197360527894422,057,13,53033,58.13315173745174,57.39109691119691,924.0631884429682,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",65294,1544,0.5192538804576493,0.4563680182535201,480596.6666666667,10718.063675899999,4831,0.16415082053328023,1137.7025969904619,-84.30292,34.119177,-84.390436,33.748731,42022.550115310216,2.652226564032987
30005,3.119015047879617,2.533070644525753,117,13,34442,14.900850965250966,14.485698455598456,2377.655458283325,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",39420,1213,0.5312844545085088,0.4688334975019458,465756.25,6148.26125,3467,0.15596806823947235,2721.3047490136655,-84.21929,34.080035,-84.390436,33.748731,40126.70514603135,0.5859444033538637
30008,0.034934497816593885,4.136947218259629,067,13,29822,9.457650965250965,9.447074517374517,3156.744444552977,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",33637,1510,0.412294918866271,0.3565144620940105,198060.83333333334,7162.10575,417,0.21292343996194665,3560.573163484289,-84.5788,33.907336,-84.390436,33.748731,24802.103885601748,-4.102012720443035
30009,6.874129122155133,3.92349190779794,121,13,13722,9.679711196911198,9.59784247104247,1429.6963136663758,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",17371,1363,0.517132709164692,0.45501897001362707,422878.25,4719.5117529,2119,0.27168912284266883,1809.885925134719,-84.47405,33.844371,-84.390436,33.748731,13159.797885625358,2.950637214357193
30012,13.651622528907122,9.212730318257957,089,13,27258,43.85048378378379,42.833535135135136,636.3705427068763,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",28591,1427,0.37415980745916166,0.32348143691403664,153558.16666666666,8083.827335227,1184,0.28274027964139065,667.4910186562587,-84.01732,33.696714,-84.390436,33.748731,35028.05100798433,4.438892210649165
30014,10.662824207492795,6.766325727773406,159,13,35037,121.38467876447876,115.91493011583012,302.26477266551115,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",38041,1850,0.3867900846058697,0.33535184451579686,171640.08333333334,13433.764505088,1680,0.3531391000522594,328.18032985040696,-83.851,33.581406,-84.390436,33.748731,53336.963958970286,3.896498479719389
30016,10.793650793650794,6.387071950750288,217,13,51140,92.78981428571429,91.57166023166023,558.4697260115714,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",55279,1757,0.37732401716004477,0.32760292751511416,164014.08333333334,17468.22729695,575,0.3160011450451347,603.6692996518118,-83.93372,33.542118,-84.390436,33.748731,48170.147885063765,4.406578842900506
30017,7.588424437299035,0.8053691275167786,135,13,20160,12.168313513513514,11.960524324324325,1685.5448351039477,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",23415,2109,0.4193985624271109,0.3722441553984767,274682.8333333333,4848.5243040000005,577,0.20706915669442666,1957.6900949384392,-83.96848,33.888829,-84.390436,33.748731,42025.252595866135,6.783055309782257
30019,11.730376422526993,3.854660347551343,135,13,40447,46.56842972972973,46.32834478764479,873.050832819452,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",48782,2858,0.4324553155070814,0.3801532674345683,281645.6666666667,9426.778361359999,1496,0.1932429658759378,1052.9622895789182,-83.88302,33.981721,-84.390436,33.748731,53596.036776299734,7.875716074975649
30022,3.8079914186108876,1.765030336458908,121,13,64359,25.776638996138995,25.436085328185328,2530.224253049065,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",68945,1894,0.5132833121859395,0.452025376562961,445925.4166666667,11276.528224400001,4698,0.1635583178533614,2710.519292196395,-84.24506,34.026238,-84.390436,33.748731,33686.62947467865,2.0429610821519795
30024,2.4125452352231602,2.785515320334262,117,13,64614,43.256994208494206,42.549531274131276,1518.5596189935752,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",79000,2018,0.48159501130408405,0.42210785305349174,373870.75,15055.763533869998,6038,0.19057928523886075,1856.6597006916834,-84.07485,34.052698,-84.390436,33.748731,44667.70722625332,-0.37297008511110175
30030,0.6361323155216284,1.2199036918138042,089,13,26473,6.516991891891892,6.51160193050193,4065.5126468947706,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",30608,496,0.4749629407958611,0.43883723616918446,535907,7336.4126134,2519,0.23968938229874542,4700.533037289129,-84.29407,33.771705,-84.390436,33.748731,9277.899351209107,-0.5837713762921758
30032,7.879924953095685,11.657709797436958,089,13,47222,13.661873745173745,13.631524324324324,3464.176043447779,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",47980,1435,0.3960738310898687,0.34538213649858424,193678.41666666666,9926.2377487,973,0.20688282093997498,3519.782443874136,-84.26791,33.740055,-84.390436,33.748731,11382.645147639827,-3.777784844341273
30033,1.5342129487572875,-3.2248250684514757,089,13,30763,9.274157142857144,9.236229729729729,3330.6880513137894,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",32847,1583,0.463634015715487,0.42588118445577,388409.4166666667,8223.9594154,1671,0.2503717056473955,3556.321243750741,-84.28335,33.811354,-84.390436,33.748731,12114.906426908146,4.759038017208763
30038,8.791208791208792,6.353240152477764,089,13,37233,29.440835135135135,29.055640154440155,1281.4379515334897,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",39514,1356,0.38388673802373274,0.3396639705688198,158391.41666666666,8374.1946751,774,0.2119298141190464,1359.9425030723903,-84.153809999999993,33.676358,-84.390436,33.748731,23345.568683507143,2.4379686387310278
30039,14.965986394557824,1.9088016967126193,089,13,41517,25.504393050193052,25.037452123552125,1658.19588171857,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",47778,1836,0.4084541372900073,0.3587407773892225,210096.58333333334,9419.511409620998,967,0.19715164740300972,1908.261262537029,-84.03707,33.822204,-84.390436,33.748731,33701.11337860228,13.057184697845205
30040,7.291082445316882,2.5943396226415096,057,13,54653,59.3198416988417,58.675871042471044,931.439091214186,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",72909,1154,0.4894935467530157,0.43142909131068635,340412.5,8145.438764056,3891,0.11172062110378692,1242.5720948774099,-84.17441,34.235408,-84.390436,33.748731,57729.0650303799,4.696742822675373
30041,8.749298934380258,2.915798869384112,117,13,52749,67.79365675675676,58.83149961389962,896.611515024809,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",69117,1215,0.49322454098822077,0.4349695837296854,380752,7391.618754988001,3612,0.10694357039495349,1174.8298182708625,-84.09764,34.201503,-84.390436,33.748731,57192.4833669601,5.833500064996146
30043,8.01042005861283,1.986981843096951,135,13,80241,32.91781081081081,32.52938455598456,2466.7235822399766,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",91378,2195,0.43054637879856045,0.37394401217392376,253097,16359.71693264,3729,0.1790334318177242,2809.090957215446,-84.01487,34.001159,-84.390436,33.748731,44659.600048718436,6.023438215515879
30044,15.14476614699332,-4.552590266875981,135,13,79701,24.683256756756755,24.485871042471043,3254.9791617279056,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",89139,2680,0.4156454457516923,0.3566899272508846,216443.41666666666,16656.182831039998,2054,0.18685628996331569,3640.4259356502903,-84.07482,33.919670000000004,-84.390436,33.748731,34839.9026899207,19.6973564138693
30045,11.661807580174926,2.8257456828885403,135,13,34402,22.07541698841699,21.736445945945945,1582.687440511235,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",43018,2762,0.4183744942688467,0.3635466174041939,242037.5,7044.972856,1461,0.1637680239899577,1979.0723886957826,-83.98565,33.949054,-84.390436,33.748731,43563.477258750965,8.836061897286386
30046,10.444601270289343,5.508798775822494,135,13,34523,15.785537837837838,15.664753667953669,2203.8648504652697,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",37338,908,0.41291722779005147,0.35582487431036963,204153.5,8167.366432,1671,0.21874140103915582,2383.5676443725124,-84.037859,33.960353,-84.390436,33.748731,40216.22264878045,4.9358024944668495
30047,13.408876298394713,-2.7287853577371046,135,13,59660,28.07297027027027,27.71182471042471,2152.871585448393,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",65937,1970,0.42903570522640616,0.3768435105622364,241537.66666666666,11895.047824,2723,0.18040019752187694,2379.381390038731,-84.11655,33.872371,-84.390436,33.748731,28830.13397812641,16.13766165613182
30052,10.520059435364042,3.901503038055645,135,13,59451,88.22764324324325,87.46024054054054,679.7488736889834,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",68563,2390,0.4083187659779197,0.3591626784566857,233345.41666666666,20073.754835314998,2037,0.2927782453410002,783.9333573318829,-83.89423,33.823809,-84.390436,33.748731,46663.2812059344,6.618556397308397
30058,12.318840579710146,6.786427145708583,089,13,52945,31.412697683397685,30.77546332046332,1720.3640266496213,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",59751,1994,0.3868181003758519,0.3386875432367894,151586.25,11276.967760111002,931,0.18873270338757514,1941.5142309253285,-84.0964,33.750257,-84.390436,33.748731,27216.293152338752,5.532413434001564
30060,6.136505948653726,4.761904761904762,067,13,34562,16.477127027027027,16.346400772200774,2114.349236975596,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",40290,1715,0.4135467216887936,0.35670281359999767,195816.75,9122.0636956,2886,0.22641011902705385,2464.762767135778,-84.54746,33.932052,-84.390436,33.748731,25044.827831147595,1.374601186748964
30062,3.1898886548299727,4.566781357522678,067,13,62136,26.094445945945946,25.807388803088802,2407.682562311889,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",65801,1470,0.48574622275154067,0.4295105517650095,357856.0833333333,14477.22886274,4082,0.22001533202747678,2549.696154929262,-84.47464,33.99605,-84.390436,33.748731,28610.298981096614,-1.3768927026927051
30064,3.342245989304813,8.57851825593761,067,13,46076,32.050891891891894,31.858588803088804,1446.2661948018479,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",49256,1739,0.44410059108226835,0.39206952627991876,319454.75,11668.323937199999,2169,0.23689142312002595,1546.082292107818,-84.602,33.946735,-84.390436,33.748731,29468.96344306237,-5.236272266632797
30066,8.559373116335141,4.375804375804376,067,13,52936,27.51381583011583,27.244368725868725,1943.007031384687,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",55937,1910,0.46560514733500336,0.41016410566047523,283983.1666666667,13966.690793841999,3258,0.24968608959797628,2053.158234746963,-84.51475,34.027533,-84.390436,33.748731,33093.924165432036,4.183568740530766
30067,7.257762813318369,6.492985971943888,067,13,45182,15.078588803088802,14.804975675675676,3051.8118360865165,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",46536,1313,0.45740969710817453,0.3985182515416218,375005.75,12770.767816607999,2815,0.2744277079381124,3143.2675756744306,-84.47633,33.933002,-84.390436,33.748731,21996.669525390163,0.7647768413744807
30068,7.059783717608652,3.3111158890561168,067,13,31595,14.744803474903476,14.332028957528957,2204.5029418812605,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",32453,892,0.4985590603620998,0.44121221250824366,461095.0833333333,8637.3497704,1972,0.26614950144516686,2264.3688549730196,-84.4433,33.965601,-84.390436,33.748731,24631.505495768903,3.748667828552535
30075,5.6125941136208075,4.022988505747127,057,13,52573,30.65968532818533,29.82271698841699,1762.8507831938693,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",53779,1239,0.4978710424974986,0.43914173967823117,459818.6666666667,10693.088324719998,3611,0.19883390030904252,1803.2897546151655,-84.38539,34.049789,-84.390436,33.748731,33516.86619802158,1.5896056078736809
30076,9.19086552015788,2.6347305389221556,121,13,42678,16.030845945945945,15.569569884169884,2741.1161848081742,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",46742,1464,0.4880966118805155,0.4280042771789008,387246.0833333333,9176.0617437,3908,0.19631298925377605,3002.1381674470144,-84.31774,34.032532,-84.390436,33.748731,32298.872749490267,6.556134981235724
30078,10.464355788096794,5.970149253731343,135,13,33057,17.22562355212355,16.97192972972973,1947.74551429435,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",35601,2249,0.41637697926581807,0.367548763909752,226771.83333333334,7727.877624000001,2087,0.2170691167102048,2097.640077877398,-84.01807,33.860955,-84.390436,33.748731,36639.22772456906,4.494206534365452
30080,2.3399862353750858,3.4714842366277012,067,13,49905,13.689471814671816,13.621810038610038,3663.6100385006016,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",57067,1525,0.4808484015578464,0.4237867707962727,345902.0833333333,15372.421450808,2863,0.2693749706626947,4189.384511914915,-84.50382,33.87578,-84.390436,33.748731,17606.918414415653,-1.1314980012526155
30083,9.746588693957115,8.814719726144629,089,13,50384,17.50226061776062,16.970266795366797,2968.957448197325,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",57137,1993,0.38544257785826297,0.33177796068176846,159576.08333333334,11226.030305721999,1082,0.19647566910621836,3366.8887289149443,-84.19771,33.795622,-84.390436,33.748731,18582.084570044102,0.9318689678124858
30084,7.471647765176785,4.463336875664187,089,13,35921,15.36994247104247,15.25868416988417,2354.134838893692,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",38374,1846,0.42818716366205806,0.37644249632484994,263735.75,7997.9939156,3116,0.20842221075728357,2514.8957520031886,-84.22036,33.853853,-84.390436,33.748731,19607.50824331191,3.0083108895125976
30088,12.564366632337794,4.49438202247191,089,13,25257,7.838417374517374,7.7674196911196915,3251.65898127994,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",30132,1656,0.37831435896831667,0.3298202834303676,147978.25,4991.4134346,220,0.16565158086419754,3879.2805330770534,-84.17938,33.762106,-84.390436,33.748731,19590.507365175734,8.069984609865884
30092,8.224956063268893,3.8863976083707024,121,13,31704,11.150825096525097,10.965558301158302,2891.2344569497277,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",36034,819,0.4746690622395647,0.41434599865335076,390540.5,8353.726794546,3365,0.2318290168881057,3286.1071922068663,-84.23261,33.9692,-84.390436,33.748731,28551.52651381667,4.338558454898191
30093,4.870259481037924,2.8215767634854774,135,13,53351,12.1228861003861,11.927241312741312,4473.037695901032,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",56290,2241,0.4054351070226157,0.34302532380901235,188639.91666666666,10184.459414109,2661,0.18092839605807426,4719.448405883097,-84.1794,33.909952,-84.390436,33.748731,26512.944753052172,2.0486827175524467
30096,7.386363636363637,1.7106731126812942,135,13,62265,23.29789420849421,22.879559073359072,2721.424822932942,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",68691,2106,0.4385083637198902,0.37814236450005184,254428.16666666666,16570.3639164,5690,0.24123049477224093,3002.286878857893,-84.15118,33.979401,-84.390436,33.748731,33889.04394573787,5.675690523682342
30101,9.505941213258287,3.473613894455578,015,13,54373,42.598553281853285,40.35009806949807,1347.5308016934484,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",59515,1834,0.4316735945427154,0.37834955038161916,277602.3333333333,13651.981388056,2200,0.2293872366303621,1474.9654362052047,-84.68483,34.052285,-84.390436,33.748731,43379.07643878917,6.032327318802709
30102,9.993674889310562,3.247631935047361,015,13,37470,33.624542857142856,29.287416216216215,1279.3890633224637,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",42278,1558,0.42429484154959457,0.36701101041874423,233906.16666666666,9174.23473193,808,0.21699784123965185,1443.5551326166833,-84.6183,34.097998,-84.390436,33.748731,44211.8753819549,6.746042954263201
30106,9.076483655982228,3.5182679296346415,067,13,20300,12.424620463320464,12.39517027027027,1637.7346625636446,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",21718,1677,0.40410100763074125,0.3502161622947454,184421.08333333334,5500.93948796,789,0.2532894137563312,1752.1340591900114,-84.62593,33.828061,-84.390436,33.748731,23508.953882570902,5.558215726347587
30114,12.129032258064516,1.5922464520595363,057,13,49774,114.0879471042471,107.8901166023166,461.33975536857713,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",54709,2081,0.4264637069159443,0.37076329120722895,284823.5833333333,10497.786546662,2266,0.19188408756625053,507.0807384670608,-84.50402,34.228478,-84.390436,33.748731,54424.48074823863,10.53678580600498
30115,6.104563312178906,3.5532994923857872,057,13,35672,61.49220386100386,60.77693243243243,586.9332092345669,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",42934,1796,0.4416917621587731,0.38533820644152095,324287.75,8496.923075826,1746,0.1979066258868496,706.4193318366476,-84.43884,34.194029,-84.390436,33.748731,49771.35264328397,2.5512638197931183
30120,12.669351885756134,1.8942383583267564,015,13,38085,93.16541814671815,92.07402084942085,413.63459148031285,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",40945,1461,0.38075106786159074,0.3191409201573486,189225.08333333334,16278.711587455,2246,0.39757507845780926,444.69655633875306,-84.82764,34.167327,-84.390436,33.748731,61652.00775782103,10.775113527429378
30126,8.869456589631481,2.4478994376447236,067,13,37088,20.873220463320465,20.7095138996139,1790.8677229112295,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",43486,2120,0.4321628960319749,0.37739804492490675,244303.66666666666,10750.8787228,1163,0.2472262043600239,2099.807856948817,-84.56087,33.817738,-84.390436,33.748731,17540.612423554692,6.421557151986757
30127,13.709160794362587,3.427771948233648,067,13,60347,51.167404247104244,50.764735907335904,1188.7582772055628,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",70298,2585,0.4177515861768606,0.36673831537860196,227012.83333333334,14561.418865312,1469,0.2071384515251074,1384.7801774901263,-84.68784,33.874553,-84.390436,33.748731,30868.17445355356,10.281388846128939
30134,8.152173913043478,7.114044737807114,097,13,43356,49.76631428571429,49.5886,874.3138543939534,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",43402,1731,0.38254302311530425,0.3279093847377797,169562.66666666666,9810.716523392999,1493,0.22604295938880695,875.241486954663,-84.74967,33.769636,-84.390436,33.748731,33328.02537689768,1.0381291752363646
30135,11.937312437479159,7.734806629834254,097,13,61912,84.38236563706563,83.7542081081081,739.2106187677799,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",67710,2021,0.39020738149469125,0.3389606885448185,196063.83333333334,15039.13990137,1929,0.2221110604249003,808.4369911611058,-84.73756,33.701554,-84.390436,33.748731,32564.925473252264,4.202505807644905
30144,10.60554225111187,1.8964259664478482,067,13,52252,22.783134749034748,22.57315752895753,2314.784714232803,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",56781,2392,0.43794562833879586,0.38280115390582814,243273.58333333334,12650.875953859999,4304,0.22280121790493296,2515.4212443323277,-84.59706,34.038949,-84.390436,33.748731,37526.88618469479,8.709116284664022
30152,6.716196136701337,3.3135354798374492,067,13,40393,21.315720463320464,21.053681853281855,1918.5717862314675,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",43030,1844,0.4465261704094196,0.3939179232347171,306351.9166666667,9655.301189200001,1536,0.22438534020915643,2043.8230376931658,-84.63392,34.002147,-84.390436,33.748731,36086.28516774646,3.402660656863888
30168,8.955223880597014,9.601786378861183,067,13,24241,12.617878764478764,12.503869498069498,1938.6798625611555,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",25803,1943,0.39105127289858843,0.33252885268784055,170608.5,6869.458447,612,0.26622712269891097,2063.601191933728,-84.60621,33.797456,-84.390436,33.748731,20690.0223131302,-0.6465624982641689
30180,12.80383430332078,6.651549508692366,045,13,34274,75.74005868725868,74.88831544401545,457.6681929188586,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",36888,1575,0.3792151507947205,0.32546861800688404,186499.91666666666,12003.920314029001,1031,0.32541531972535787,492.57350470884217,-84.92356,33.718079,-84.390436,33.748731,49472.60531329442,6.1522847946284145
30188,6.965798556636335,4.453306746427384,057,13,52380,44.49539111969112,43.96705057915058,1191.3466859848654,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",64836,1702,0.45167199280396964,0.3943956965814446,279552.3333333333,12623.474041335,3111,0.1946985323174625,1474.6497467070396,-84.4843,34.108027,-84.390436,33.748731,40925.506157010896,2.5124918102089504
30189,10.229276895943562,2.128991859737007,057,13,36859,21.598574903474905,19.447384555984556,1895.3191311608716,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",38809,1074,0.4424893477314226,0.3856556712973722,277162.0833333333,6928.701891164,1800,0.178533378627741,1995.589683963815,-84.57176,34.117565,-84.390436,33.748731,44342.52439294382,8.100285036206554
30213,10.617283950617285,3.5157545605306795,121,13,29384,64.96697451737452,64.11594131274131,458.2947609966809,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",33926,2800,0.3830906293292727,0.3346519120477648,196985.66666666666,8592.630330044998,688,0.25327566851515054,529.1351777012454,-84.59321,33.565662,-84.390436,33.748731,27718.72809027384,7.101529390086606
30215,11.336270190895743,5.108556832694764,063,13,33665,73.44475945945946,71.69288764478765,469.5723816677313,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",36879,1226,0.38979168456390345,0.3437194873362615,292670,7164.958921545,776,0.19428289599894247,514.4024911190928,-84.46271,33.40147,-84.390436,33.748731,39233.78565726204,6.227713358200979
30236,6.385494678754434,6.647034076567102,063,13,46434,33.83033745173745,32.19664131274131,1442.2001210922729,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",51199,1926,0.364881140229645,0.3145760404262735,156828.5,12451.927499911,1431,0.24320645910879118,1590.196924663033,-84.33347,33.528345,-84.390436,33.748731,25094.90483136492,-0.2615393978126672
30248,14.454664914586072,5.307161032351872,035,13,23249,71.20565444015445,70.57293204633204,329.4322529314317,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",26317,1588,0.37682522885224934,0.3310361129210428,188048.08333333334,6197.13893789,756,0.2354804475392332,372.90501098526767,-84.10645,33.351277,-84.390436,33.748731,51494.64318730466,9.1475038822342
30252,9.65684785909505,3.308465780084333,151,13,41428,92.46499961389961,91.21269382239382,454.19116861812194,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",48203,2175,0.3850791596816414,0.34111340085797626,233560.25,9231.95827867,853,0.1915224836352509,528.4681109611696,-84.08154,33.464387,-84.390436,33.748731,42685.9347235154,6.348382079010717
30253,16.20923474329997,3.8681948424068766,151,13,49380,49.01471274131274,48.522063706563706,1017.6813644742039,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",53958,2047,0.37806955838576733,0.33248072072405155,192161.83333333334,13788.395246049999,2616,0.25553940557563287,1112.0301957128208,-84.17215,33.455031,-84.390436,33.748731,38451.94659809476,12.341039900893094
