zip,estab_count,teleworkable_emp_mean,teleworkable_wage_mean
38828,20,0.30085365235,0.37478124405
38829,611,0.3119983791849427,0.36239209864157124
38833,23,0.12984795408695654,0.17345325965217392
38834,1263,0.3216225821037213,0.37536446586698335
38835,15,0.5429525598,0.6213422234
38841,34,0.30165650723529414,0.37664386194117644
38843,375,0.30058084072266666,0.35652852698666665
38847,36,0.1925982702777778,0.23881442416666665
38849,40,0.22722296215,0.2825924708
38850,35,0.16369431885714286,0.22183042902857142
38851,283,0.3239011346501767,0.38646513271378097
38852,228,0.3359313278991228,0.384404464127193
38855,26,0.13610068430769232,0.1493316583076923
38856,6,0.0468226,0.091130622
38857,14,0.11833020571428572,0.15414015228571426
38858,74,0.2554786968108108,0.313163586945946
38860,64,0.35723248803125,0.4274081148125
38862,10,0.63149911,0.7350716
38863,609,0.31963990650738916,0.38215997441215105
38865,18,0.33115718000000005,0.3890659433333334
38866,252,0.339279160531746,0.3939798788888889
38868,33,0.29848431757575755,0.3636773286060606
38876,3,0.26123902,0.3801187
38878,13,0.44179774923076925,0.5208384869230769
38879,53,0.49032403452830187,0.596606358490566
38901,863,0.333426550188876,0.39063956280417145
38902,13,0.4898229028461539,0.5742114700769231
38915,89,0.34275372491011236,0.40230711908988764
38916,124,0.4600714335806452,0.51283529725
38917,12,0.51661456,0.6016530250000001
38921,94,0.4233075738617021,0.4961348779468085
38922,17,0.5238219764705883,0.6011226594117648
38923,7,0.17196091,0.2013973
38924,12,0.4523697199999999,0.56418341
38930,1064,0.3374258679840226,0.39804595809962406
38935,9,0.47831970999999995,0.5571801666666667
38940,14,0.28976626857142856,0.3743452171428571
38941,28,0.22449481485714284,0.27737954371428575
38948,8,0.0468226,0.091130622
38954,6,0.4523697199999999,0.56418341
38963,3,0.07096149,0.13203268
38965,152,0.34893389480921055,0.41246969190789473
38967,232,0.33921529396551725,0.39667673791810343
39038,134,0.32996964013432833,0.38727102854477613
39039,10,0.262848279,0.336148936
39040,24,0.20940693749999997,0.265414555
39041,7,0.63149911,0.7350716
39042,1174,0.3597043503109029,0.417642674967632
39043,5,0.63149911,0.7350716
39044,18,0.6119752366666666,0.6889304433333333
39045,6,0.63149911,0.7350716
39046,717,0.3259577719762901,0.3876610427029289
39047,893,0.4096909675632699,0.46829675291041434
39051,398,0.3135668193844221,0.36752485708542715
39056,980,0.37453971433163263,0.4312223673408163
39057,6,0.63149911,0.7350716
39059,242,0.33041298471900826,0.3877273556157025
39060,10,0.63149911,0.7350716
39063,42,0.33038586992857144,0.37668428771428575
39066,17,0.3968077505882353,0.48794893882352935
39069,22,0.21449654136363636,0.215707553
39071,122,0.31407827469672134,0.3788432059836066
39073,447,0.31544941137360183,0.3724138281073826
39074,487,0.30949282182340865,0.3701398194188912
39079,13,0.63149911,0.7350716
39083,282,0.36217873531205674,0.41705937672695037
39090,461,0.36044556370498915,0.4219724332798265
39092,15,0.187889298,0.249376824
39094,21,0.37057046857142856,0.4705121657142858
39095,174,0.33051942847126436,0.3852256159310345
39096,3,0.017568879,0.038011037
39108,6,0.18399465,0.22095172
39110,1921,0.43892131120093697,0.4950612508719417
39111,376,0.312864859893617,0.36253716877925535
39114,179,0.4285810259273743,0.48979950536312855
39116,7,0.63149911,0.7350716
39117,157,0.3309555554585987,0.3901795933248408
39119,37,0.42677664243243246,0.4691055908108109
39120,1329,0.354216730420617,0.41666767724905945
39121,8,0.63149911,0.7350716
39130,25,0.6715935815999999,0.7351294375999999
39140,3,0.17196091,0.2013973
39145,85,0.2852881307294118,0.3463087359764706
39149,3,0.17196091,0.2013973
39150,86,0.36229771118604653,0.40711388800000003
39153,38,0.37950747463157897,0.43703725515789477
39154,175,0.3975758209714286,0.45233353843428575
39157,2812,0.4217518392727596,0.47896510919487906
39158,16,0.466966589375,0.560244085625
39159,97,0.38637720713402063,0.4604078640824742
39160,8,0.63149911,0.7350716
39165,10,0.22637221,0.30332896
39168,62,0.42251478904838713,0.49236438011290323
39169,3,0.017568879,0.038011037
39170,137,0.3258268923649635,0.3763836731824818
39174,3,0.017568879,0.038011037
39175,13,0.28726491,0.3395947692307693
39176,11,0.038844312454545456,0.07664346245454545
39180,1275,0.3320646253011765,0.38976950858039217
39182,3,0.63149911,0.7350716
39183,417,0.33967151496402875,0.400740345529976
39189,13,0.4101325415384615,0.4701642666153847
39191,61,0.3639518225081967,0.4234551143114754
39192,3,0.63149911,0.7350716
39194,479,0.31517885818162844,0.3735933245532359
39201,637,0.5917219299843015,0.661285307
39202,645,0.4123336447860465,0.4588796120976744
39203,72,0.4853561580694445,0.5578230067083334
39204,653,0.3337494161194487,0.39116688741347627
39205,22,0.6163771031818182,0.7219617931818182
39206,800,0.37994669745000004,0.4358940438025
39207,14,0.5547293714285714,0.6618338042857143
39208,1466,0.29901336733492495,0.3646637484208732
39209,778,0.3119984103946015,0.3769757180784062
39210,3,0.8264550600000001,0.71396339
39211,1161,0.40296962249526275,0.4588938338656331
39212,401,0.3351750698578554,0.3972104840174564
39213,447,0.3472432976845638,0.412387943803132
39215,20,0.5419344150000001,0.649627505
39216,854,0.4398113343477752,0.47768226156557375
39217,12,0.017568879,0.038011037
39218,515,0.32994827380194175,0.40952503661553397
39232,1757,0.3809132219891861,0.43047980803528746
39236,29,0.6943304944827586,0.7487511255172414
39272,304,0.36678169112828946,0.4245398288881579
39282,8,0.63149911,0.7350716
39284,7,0.63149911,0.7350716
39288,12,0.25692049,0.2310808
39301,1914,0.3333165024017764,0.3891826101974922
39302,43,0.6014915518604652,0.6892244793023256
39303,5,0.63149911,0.7350716
39305,555,0.36320843745585585,0.41911670163603604
39307,308,0.3121054673051948,0.3792228265454546
39309,11,0.80269659,0.86348528
39320,17,0.44227749823529416,0.5153233588235294
39322,10,0.80269659,0.8634852800000001
39325,57,0.44266855789473686,0.510182898
39327,46,0.3728187325217392,0.42946200086956526
39328,55,0.38894103739999997,0.4366296795636364
39330,16,0.49991496375,0.5582992825
39335,18,0.587875215,0.6680398303333334
39337,8,0.63149911,0.7350716
39339,501,0.32545750387225547,0.3851008139800399
39341,160,0.24415529333125,0.30851599159375
39342,17,0.2501191227647059,0.30848011829411764
39345,165,0.38676038787878786,0.4480473186242424
39346,8,0.63149911,0.7350716
39347,8,0.0468226,0.091130622
39350,809,0.31351217303708284,0.37252225718170584
39354,10,0.270800674,0.30238038300000003
39355,187,0.3702494445026738,0.4269956280588235
39358,7,0.18399465,0.22095172
39359,17,0.2335479694117647,0.2457901741176471
39360,3,0.11621563,0.11694129000000002
39361,21,0.16094483285714287,0.1993085676190476
39362,9,0.49367276666666665,0.5632291673333334
39363,3,0.63149911,0.7350716
39364,8,0.63149911,0.7350716
39365,119,0.40209738263025213,0.45995225759663866
39367,513,0.3582565838362573,0.4253173120877193
39401,1986,0.34559562761782475,0.4057621426037261
39402,2472,0.33384041945307447,0.38881495112459546
39403,16,0.5366116116875,0.6224471519375
39404,23,0.4835793636956522,0.5762285032608696
39421,19,0.11445796510526314,0.15053569978947368
39422,108,0.35012293732407407,0.3995772792777778
39425,3,0.30971128,0.4379119
39426,128,0.38167042396875,0.44196098325
39428,318,0.32870610109119497,0.38850087118553456
39429,730,0.336689618330137,0.39690011522739727
39437,271,0.3382286654132841,0.39650354297047974
39439,39,0.3943889042820513,0.49131897256410256
39440,1322,0.33392903032904686,0.3939468948192133
39441,29,0.6339528696551725,0.707352141724138
39442,3,0.63149911,0.7350716
39443,361,0.33606449605263156,0.4048966979362881
39451,59,0.2884884116779661,0.34047922406779657
39452,593,0.3058636174232715,0.3603910767655987
39455,113,0.33775134905309734,0.39670766759292037
39459,30,0.31222911800000003,0.365410474
39462,9,0.5507385933333333,0.6060337273333334
39464,3,0.80269659,0.86348528
39465,576,0.34006548996874997,0.39455696197569445
39466,927,0.3276886651035599,0.383077602381877
39470,256,0.30338528524609376,0.35841301769140627
39474,101,0.3691949399306931,0.42994351192079205
39475,283,0.365824770540636,0.4308337842261484
39476,115,0.31173743257391306,0.3561524992347826
39478,20,0.499043074,0.5601259840000001
39479,71,0.2634190569859155,0.30884652047887323
39480,12,0.4853299825,0.5740863555000001
39481,12,0.47339243000000003,0.5113272875
39482,195,0.31597669653846155,0.36908706084615384
39483,73,0.43145436561643835,0.49661462967123293
39501,1095,0.3981621456173516,0.45820143475799086
39502,23,0.7282629030434783,0.8076532452173913
39503,1835,0.29036276413351503,0.3463868006735695
39505,12,0.5396109972500001,0.6105430042500001
39506,3,0.63149911,0.7350716
39507,685,0.35930802236788323,0.41773360977080287
39520,441,0.34784267966666665,0.40332375845578233
39522,3,0.80269659,0.86348528
39525,120,0.33339143495,0.3795020038333333
39529,73,0.770431067630137,0.8295616809726027
39530,429,0.37912362139860145,0.4328783704731935
39531,817,0.2955718109510404,0.341461572252142
39532,820,0.3484058692609756,0.40340984861463414
39533,11,0.63149911,0.7350715999999999
39534,32,0.7564792171875,0.823587775625
39535,6,0.63149911,0.7350716
39540,549,0.2801365222550091,0.3337847969744991
39552,3,0.63149911,0.7350716
39553,354,0.3257794433022599,0.38130256751412434
39556,86,0.2518996592906977,0.2939184651627907
39560,438,0.2939389412853881,0.3483188761506849
39562,188,0.31704484900531915,0.3737257110212766
39563,252,0.31283213345634925,0.3673591120634921
39564,1442,0.32968180103120664,0.3773823553744799
39565,226,0.2922259376814159,0.3448762482212389
39566,6,0.71709785,0.7992784400000001
39567,633,0.4087377119620853,0.47078618804897315
39568,25,0.699978102,0.7864370720000001
39571,278,0.33509516731294964,0.39777864851079137
39573,32,0.29510421146875,0.33721401059375
39574,136,0.2553028466102941,0.2999908274411765
39576,152,0.32910841999342105,0.39512028792105264
39577,362,0.3030866892320442,0.3531064089834254
39581,325,0.30028161128307695,0.3449854353630769
39601,1250,0.3176018457136,0.37117686312639997
39602,15,0.63149911,0.7350716
39629,63,0.3478044558730159,0.39514707269841276
39630,11,0.18500439654545453,0.22811846327272728
39631,27,0.14529382729629628,0.1646412039259259
39633,3,0.11621563,0.11694129000000002
39638,36,0.34086881055555557,0.3922896577777778
39641,49,0.3434841406122449,0.3897749148979592
39643,3,0.17196091,0.2013973
39645,62,0.4151496771935484,0.45024210409677423
39647,14,0.1713016,0.1911765257142857
39648,1140,0.33289387336754384,0.3883542259631579
39649,28,0.6626576189285714,0.7578307560714287
39652,100,0.39973546092,0.46703243824000007
39653,54,0.5109567812962963,0.5907963755925926
39654,135,0.3872106950888889,0.43384607095555555
39657,21,0.25288509380952384,0.29348082857142854
39661,23,0.2918942021739131,0.3415033717391304
39663,10,0.63149911,0.7350716
39664,11,0.29728951000000003,0.3469448363636364
39666,229,0.3164943533013101,0.38051303609606985
39667,231,0.3526547678614719,0.41106525819047623
39669,72,0.42937491920833337,0.4965805195972222
39701,747,0.36248523733601073,0.4241374962141901
39702,609,0.28855395224794744,0.3486771880771757
39703,12,0.7456307633333333,0.82068072
39704,15,0.6122956740000001,0.723495364
39705,774,0.3260088147919897,0.3768465659741602
39710,13,0.45131941,0.5442919738461539
39730,262,0.3596931307022901,0.4241155447022901
39735,74,0.3350663759189189,0.3957463971891892
39739,20,0.1310256225,0.1666068388
39740,69,0.348342766884058,0.4025181761594203
39741,10,0.63149911,0.7350716
39743,3,0.0468226,0.091130622
39744,124,0.35392434416129037,0.4057610524435484
39746,20,0.3764387455,0.45034421
39750,30,0.265640772,0.3152408546666667
39752,7,0.63149911,0.7350716
39755,3,0.0468226,0.091130622
39756,6,0.24474956,0.29015684
39759,1414,0.3294091977439887,0.38767388373408773
39760,23,0.6774069826086957,0.7710219421739132
39762,32,0.3984289271875,0.4825843671875
39766,19,0.21415053842105264,0.26772139536842104
39767,3,0.18399465,0.22095172
39769,14,0.40773881500000003,0.482725469
39773,510,0.32312885439215683,0.3846311710352941
39813,7,0.3970968571428571,0.43678573
39815,3,0.63149911,0.7350716
39817,315,0.35904873563809525,0.43300624389206355
39818,15,0.5071685013333334,0.5828947440000001
39819,448,0.295725912328125,0.35054958740401787
39823,236,0.357603612220339,0.41590369998728816
39825,6,0.40774688,0.47801166
39827,24,0.25935810249999997,0.33404124375
39828,505,0.32323465251881184,0.38277667116237624
39834,8,0.63149911,0.7350716
39837,159,0.40397105663522015,0.4645580736666667
39840,103,0.32393218622330094,0.37814167638834956
39841,6,0.0468226,0.091130622
39842,183,0.35067861844262294,0.40894572292896175
39845,251,0.30315773875298807,0.35730568332669327
39846,16,0.374246081875,0.44598088812500003
39851,7,0.16696903999999999,0.2096404342857143
39854,21,0.2435415933333333,0.3143798355238095
39861,3,0.63149911,0.7350716
39862,3,0.07096149,0.13203268
39870,6,0.18399465,0.22095172
39897,31,0.41772623838709677,0.47082308935483874
40003,8,0.63149911,0.7350716
40004,1336,0.3378141274161677,0.3930329975276946
40006,32,0.4548799890625,0.5366556496875
40008,31,0.3477170719354839,0.41702069451612905
40010,37,0.3244464035135135,0.4059709608108108
40011,14,0.175488265,0.18836997614285717
40013,61,0.3322931968852459,0.39692278754098365
40014,759,0.4199162203030303,0.47704093675625825
40018,6,0.63149911,0.7350716
40019,55,0.26072328818181817,0.3098886537818182
40022,12,0.12146119999999999,0.16671499
40023,107,0.3820579471962617,0.43641127831775706
40026,109,0.4880540912844037,0.5532299380733945
40031,725,0.3476697299117242,0.39937908043724135
40033,468,0.3345582908525641,0.3921155071025641
40037,7,0.11833020571428572,0.15414015228571426
40045,26,0.3519462246153846,0.4119212976923077
40046,10,0.30982237,0.36149959000000004
40047,480,0.32648828371666666,0.3784070310166667
40050,33,0.6704273235454546,0.7296728288181819
40051,45,0.15371836257777777,0.19908411226666667
40052,6,0.80269659,0.86348528
40055,27,0.13883175481481483,0.1804805051111111
40056,69,0.44362984043478265,0.5029873463768116
40057,23,0.4182857056521739,0.4937324965217391
40059,782,0.44627759333631717,0.5002147439680308
40065,1173,0.3568715411602728,0.4161340054910486
40066,8,0.63149911,0.7350716
40067,312,0.24908590891666668,0.3025934854551282
40068,34,0.3976985999117647,0.45543260973529415
40069,282,0.3299384744574468,0.3849472473439716
40071,287,0.3013870973310105,0.3506855753031359
40076,37,0.40710882918918917,0.4816825345945946
40077,3,0.30971128,0.4379119
40078,18,0.16477233833333335,0.20735627033333331
40104,12,0.1541949,0.18546171666666666
40107,14,0.17196091,0.2013973
40108,327,0.32732014218348626,0.3809146655504587
40109,70,0.25630483785714286,0.31675879042857147
40111,7,0.63149911,0.7350716
40117,10,0.30982237,0.36149959000000004
40118,85,0.2832409065882353,0.3411432105411765
40119,6,0.63149911,0.7350716
40121,72,0.7073181590277778,0.78282076625
40143,211,0.330972828957346,0.38078611870616114
40146,28,0.40561356560714285,0.4703961686071429
40150,32,0.23341716615625,0.29286085628125
40152,6,0.80269659,0.86348528
40155,6,0.0321957395,0.0645708295
40159,3,0.63149911,0.7350716
40160,573,0.2853781502164049,0.3423773585951134
40162,28,0.31495077464285715,0.3388798837857143
40165,1020,0.316742585527451,0.37155516913039216
40175,132,0.27448730288636364,0.32650825965151514
40201,9,0.540987353,0.5883271990000001
40202,2858,0.5222692652837649,0.5731082846361092
40203,866,0.4279278422378753,0.4988100546847575
40204,863,0.3658836326465817,0.41763286995017385
40205,1185,0.40677836756793245,0.45267733416202527
40206,1275,0.3899454791960784,0.44639378750431374
40207,3023,0.35931754729771753,0.40206131710916304
40208,421,0.3525001947054632,0.4178621985296912
40209,252,0.32377267854761904,0.41242032389682537
40210,200,0.31578976254499996,0.387013548865
40211,398,0.3120459352286432,0.36931865939698494
40212,169,0.31767970618343194,0.3591679378106509
40213,1285,0.3394030469844358,0.4109419518824903
40214,1070,0.3265948279803738,0.3919383211700935
40215,280,0.2948462846214286,0.32899301342500004
40216,1123,0.287054830126447,0.3440997727747106
40217,459,0.303735137291939,0.3419679980108932
40218,1630,0.3483405874355828,0.414759796404908
40219,1376,0.2708736684578488,0.33062065434593024
40220,1127,0.4093870750292813,0.46049904873558123
40222,2170,0.40820855561013825,0.4631970901824885
40223,2273,0.5121772682160141,0.575175673325121
40225,14,0.2591209765714286,0.3089367697142857
40228,444,0.3140187722274775,0.3759724903513514
40229,623,0.3124649866019262,0.3736601190401284
40241,1340,0.36408173882761197,0.41129499528208957
40242,157,0.4147982549617834,0.469572100044586
40243,1149,0.43313001504960835,0.486588394281114
40245,1075,0.4518673541404651,0.5087590426195349
40258,626,0.2943417423386581,0.3534354788498403
40272,647,0.28943105702936633,0.34615946713755796
40291,885,0.34510439725197745,0.4006188894463277
40292,7,0.27954511428571427,0.31972269999999997
40299,3011,0.38232995892394556,0.45470542356924615
40310,14,0.3505131405,0.39981315364285713
40311,68,0.5383718925882353,0.5857471070294117
40312,38,0.3454291315,0.39936531023684213
40313,34,0.43602289294117647,0.5101121494117647
40322,18,0.24705883722222222,0.25851549333333335
40324,1590,0.3419167484459119,0.3987827542685535
40330,487,0.34925520838603696,0.4027444302628337
40336,219,0.31742912325570777,0.3680760068767123
40337,10,0.12190558599999998,0.1572906288
40342,533,0.3432323296923077,0.4019964575928705
40347,73,0.39371760347945206,0.4587469787945206
40351,766,0.2969903235,0.35210036545169715
40353,848,0.31558021482665094,0.3715480186356132
40356,1877,0.3402956886137453,0.39818258152903574
40359,100,0.38170470701,0.43430917602
40360,78,0.33694125115384616,0.391291476974359
40361,525,0.3412534707028571,0.3932454479219048
40362,3,0.39221948,0.42269984
40370,12,0.523723075,0.57682106
40371,11,0.24843603999999997,0.3003389663636364
40372,3,0.63149911,0.7350716
40374,3,0.15450422,0.2021292
40376,3,0.017568879,0.038011037
40379,16,0.35696197875,0.42491208812500003
40380,112,0.34897352765178574,0.4009596660535714
40383,834,0.3868659008477218,0.44228341540887295
40385,13,0.2736187115384615,0.3035369338461539
40390,135,0.4552823713703704,0.520361603888889
40391,1276,0.32714176036990594,0.3846957157170846
40392,11,0.5601804890909091,0.6463521718181818
40402,3,0.15695499,0.20845784
40403,714,0.32440456230392156,0.37646500127170873
40409,7,0.17196091,0.2013973
40419,7,0.0468226,0.091130622
40422,1176,0.33917567322534015,0.3871353265603742
40423,14,0.2757190426428571,0.2925611729285714
40437,32,0.47341916959375,0.55298091909375
40442,7,0.15695499,0.20845784000000003
40444,283,0.34460455608127205,0.3990057867349824
40447,30,0.28970009243333333,0.3116092406
40456,203,0.3330038592857143,0.38507012461576356
40461,28,0.28395330357142856,0.3523086742857143
40468,12,0.63149911,0.7350716
40472,11,0.63149911,0.7350715999999999
40475,2310,0.3373545585034632,0.39011730469437234
40476,18,0.49892174,0.5788493566666667
40484,271,0.3654598320811808,0.4159115129852398
40489,21,0.4352750842857143,0.4989311314285715
40502,1160,0.40040210616896554,0.45523855766982757
40503,2791,0.346689281778574,0.3903139439297743
40504,1159,0.3995361988783434,0.4471418607014668
40505,1338,0.32081274104484303,0.3880812464917788
40506,21,0.80269659,0.86348528
40507,1161,0.5694721670775195,0.6296563375228251
40508,906,0.33609057406512144,0.3891991725584989
40509,2617,0.39125982215208255,0.4465693201345052
40510,149,0.3717925731208054,0.45337609929530204
40511,1749,0.3848917896455117,0.4554904322630074
40513,588,0.4476538231547619,0.4972635158741497
40514,186,0.4137714517903226,0.46225054838172047
40515,674,0.41203167729821955,0.47007800282937684
40516,47,0.45970390170212766,0.534100590212766
40517,816,0.3685769605343137,0.4205751697058824
40522,6,0.63149911,0.7350716
40523,3,0.63149911,0.7350716
40526,11,0.4523697199999999,0.56418341
40588,12,0.59413129,0.6847238999999999
40591,6,0.30971128,0.4379119
40601,2161,0.37517274656316524,0.4357252691018047
40602,9,0.7136250366666668,0.8013869933333333
40604,3,0.63149911,0.7350716
40621,3,0.92968369,0.95872313
40701,1171,0.3164268534970111,0.37299353656105894
40702,28,0.6651446803571429,0.7640428775
40729,40,0.15869888000000001,0.183711917
40734,6,0.63149911,0.7350716
40741,1289,0.3244028263250582,0.37855325703801396
40743,40,0.699913368,0.7853958215000001
40744,261,0.3503932661455939,0.41017910604980845
40769,289,0.2850336047612457,0.33374401256055364
40806,14,0.17478881714285713,0.22677120142857143
40810,4,0.11866288,0.15359055
40815,7,0.18399465,0.22095172
40823,29,0.3739021798275862,0.44491609327586207
40828,16,0.283822485375,0.34193779925
40831,314,0.3696209985191083,0.421666590611465
40870,6,0.18399465,0.22095172
40906,368,0.33849894044836953,0.3807831710516304
40935,3,0.53548193,0.67719042
40962,327,0.29418310600305814,0.33503864859633026
40965,521,0.2961124039213052,0.3487807867696737
40977,136,0.2871626234411765,0.31674480976470587
41001,423,0.30793483538061467,0.3636385873120567
41002,13,0.12321231738461538,0.16376325523076923
41003,6,0.63149911,0.7350716
41004,18,0.3848317262777778,0.4599903871666667
41005,429,0.3165601965337995,0.3757290313146853
41006,45,0.37773652288888887,0.43158215844444453
41007,51,0.2937100349019608,0.3463105910980392
41008,250,0.328502645364,0.39245123172400004
41010,3,0.0468226,0.091130622
41011,1383,0.4068924131236443,0.4601092996934201
41014,62,0.20564510538709677,0.25117657970967744
41015,511,0.40132130227788654,0.45914120838160466
41016,45,0.2538462356,0.3123843823555556
41017,1863,0.38944395799409554,0.43869363094256575
41018,1175,0.36237377110297875,0.43258683448851065
41022,3,0.017568879,0.038011037
41030,92,0.26543164760869564,0.31410295293478263
41031,392,0.3261628504362245,0.37333455898979595
41033,6,0.17196091,0.2013973
41035,241,0.32662090755186723,0.3851577271286307
41039,8,0.63149911,0.7350716
41040,107,0.37844849189719626,0.43159350911214955
41041,231,0.34565356590909097,0.4093797892380952
41042,3097,0.3267887555854052,0.38296234328834355
41043,11,0.17986173727272725,0.21597616272727274
41044,10,0.44768383,0.5216018800000001
41045,12,0.327207195,0.39562244583333334
41046,3,0.17196091,0.2013973
41048,716,0.33353865350279327,0.4099930620726257
41051,431,0.33452677363573086,0.38511198772157773
41055,7,0.2973982471428572,0.36710532685714287
41056,660,0.32823768103636364,0.3845001307409091
41059,32,0.14218602315624998,0.17208732728125
41063,26,0.17196091,0.2013973
41064,8,0.63149911,0.7350716
41071,852,0.2866086757558685,0.33824459563967135
41073,133,0.3075176959548872,0.36389520625563915
41074,66,0.2372558903030303,0.29887183106060605
41075,457,0.4307986396914661,0.4853355228512035
41076,553,0.35348947646112117,0.40296008113381554
41080,6,0.17196091,0.2013973
41085,4,0.17196091,0.2013973
41086,3,0.0468226,0.091130622
41091,369,0.41094282414905153,0.469372471796748
41092,56,0.3289656257142857,0.38033
41093,3,0.13076213,0.21133560000000004
41094,490,0.29411096031020406,0.362439232555102
41095,48,0.42835062710416666,0.4680178127708334
41097,130,0.3469872758846154,0.3943364804846154
41098,6,0.63149911,0.7350716
41099,10,0.017568879,0.038011037000000004
41101,1351,0.31206982095410807,0.36078066422501853
41102,496,0.35536914462499997,0.41911702156653224
41105,52,0.4725268775,0.5246483723076923
41129,162,0.31362769322839507,0.3740135988703704
41139,143,0.37720121543356644,0.4334136423846154
41143,462,0.310233786961039,0.3649894737056277
41144,140,0.280904993,0.32731543899285714
41164,108,0.30095477319444447,0.36315444775
41168,14,0.3689058528571429,0.4301148571428572
41169,110,0.4104690285181818,0.4837613709909091
41171,28,0.22733823371428571,0.25709156525
41175,31,0.3157187174193548,0.36016663922580644
41179,56,0.4050704197321429,0.457374137125
41183,22,0.05740647913636363,0.09254297286363636
41189,26,0.28356222076923077,0.3335780246153846
41222,6,0.36820627,0.46602177499999997
41224,90,0.24867641242222224,0.28297490070000003
41230,246,0.32055675121951216,0.3745330058211382
41231,6,0.1636400795,0.2379614685
41238,6,0.17196091,0.2013973
41240,400,0.316659373965,0.3730516594025
41256,10,0.18236406300000002,0.232847125
41265,3,0.39221948,0.42269984
41301,40,0.3665805759,0.41195042745000005
41311,94,0.2919561499468085,0.3397175960957447
41314,33,0.2844760281818182,0.3212047921212121
41339,205,0.3185554153902439,0.3554994436195122
41348,6,0.19246263,0.237902425
41360,3,0.0468226,0.091130622
41465,210,0.3076343820142858,0.35489373304285715
41472,164,0.3624735144085366,0.40847639749390247
41501,1269,0.3369153123175729,0.3875344454507486
41502,59,0.5838107677966102,0.6332752574576271
41503,106,0.19048345089622643,0.21430425258490565
41514,16,0.451638773125,0.519834391625
41520,7,0.18399465,0.22095172
41522,59,0.24357786123728814,0.27645168805084747
41524,7,0.15599532,0.19208264714285714
41531,3,0.30971128,0.4379119
41537,30,0.382223357,0.41246325566666664
41553,6,0.08274274,0.122360586
41564,6,0.18399465,0.22095172
41572,23,0.1856407304347826,0.21977616869565217
41601,22,0.4503600636363636,0.5849369409090909
41605,6,0.22045757,0.22601626
41635,30,0.501997828,0.5665444980000001
41642,4,0.57388711,0.65412086
41645,4,0.20093061,0.25485313
41647,8,0.30765761125,0.30293794
41649,37,0.23841351094594596,0.2722001746756757
41653,624,0.3676119116282051,0.41629998062499995
41655,3,0.11866287999999998,0.15359055
41659,3,0.15450422,0.2021292
41701,760,0.311724018675,0.3608573506078947
41702,12,0.6885649366666667,0.77787616
41727,6,0.15187154500000002,0.161105711
41740,3,0.25692049,0.2310808
41749,56,0.3298356380178572,0.3632937859107143
41776,6,0.18399465,0.22095172
41822,80,0.4683412924375,0.5178759423875
41824,4,0.017568879,0.038011037
41828,6,0.18399465,0.22095172
41840,3,0.18399465,0.22095172
41858,265,0.31593173026037735,0.35704564349811324
42001,2161,0.3486922567936141,0.40318005838408144
42002,61,0.46811933457377053,0.5492342404426229
42003,1347,0.33980723806161844,0.39159681574536004
42020,23,0.2367515752173913,0.2866945060869565
42023,21,0.38277902300000005,0.42779796280952376
42025,713,0.3164336742987377,0.3725716773253857
42027,21,0.16797151285714285,0.21942449714285714
42029,278,0.3256978989496403,0.3965276259496403
42031,29,0.41419214655172415,0.49819342468965516
42035,13,0.1943574176923077,0.22870792769230772
42036,6,0.39221948,0.42269984
42038,144,0.32307226275,0.3844277547777778
42040,3,0.53548193,0.67719042
42041,113,0.3071482340530973,0.34220331611504423
42044,20,0.149353996,0.19841822199999998
42045,18,0.1701549202777778,0.22464928005555557
42048,38,0.3365051846052632,0.4041957764473684
42049,14,0.3689058528571429,0.4301148571428572
42050,17,0.40594588,0.50269155
42051,11,0.634545159090909,0.7437838854545454
42053,61,0.4554680819672131,0.5127796259016394
42055,28,0.27578734775,0.31326761275
42056,16,0.469110221625,0.556304091125
42058,6,0.20093061,0.25485313
42064,200,0.37055781208,0.430442950985
42066,915,0.341439419736612,0.40525000066666667
42069,17,0.30391799705882355,0.37212017529411767
42071,1367,0.34523598023189467,0.4020255656035113
42078,19,0.40122313315789476,0.4386005842105264
42079,3,0.24474956,0.29015684
42081,20,0.6726460315,0.7460019920000001
42086,38,0.36331083913157897,0.4179070310526316
42088,10,0.32227520800000004,0.399074708
42101,2408,0.3233371572956811,0.3845979242927741
42102,108,0.43119472359259264,0.501176287537037
42103,731,0.4025958258331053,0.45568369658960334
42104,1644,0.312504788850365,0.3678136963381995
42122,52,0.3431533103269231,0.4007165059807693
42127,103,0.18940829103883497,0.23238912927184469
42129,96,0.34940272411458334,0.3923401243229167
42134,545,0.29078618309724774,0.35008832180733945
42135,7,0.63149911,0.7350716
42141,1173,0.30347151620289853,0.35963766921568624
42142,10,0.598248809,0.718262759
42160,6,0.25692049,0.2310808
42164,304,0.28800442073355265,0.3478236436480263
42166,3,0.13076213,0.21133560000000004
42167,230,0.28313817674347824,0.33513656595652175
42170,3,0.17196091,0.2013973
42171,68,0.4015663128529412,0.45136050114705883
42202,6,0.63149911,0.7350716
42204,4,0.44684008,0.60494244
42206,66,0.31228757166666665,0.382192198030303
42210,55,0.3276109055454546,0.34473469134545454
42211,332,0.32498117469879517,0.384752812813253
42215,3,0.63149911,0.7350716
42217,37,0.2557916477567568,0.30911089975675676
42220,117,0.4036090388034188,0.46354084545299146
42223,98,0.638707836367347,0.7022812482857144
42232,7,0.17196091,0.2013973
42234,27,0.3235941754074074,0.3884471371851852
42236,3,0.63149911,0.7350716
