COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
32017,89043,0.347140039,0.375000000,0.259417808,0.287227781
32017,89017,0.366863905,0.375000000,0.006849320,0.119482048
32017,89042,0.000000000,0.041666700,0.192636986,0.133019423
32017,89001,0.211045365,0.125000000,0.216609589,0.213655091
32019,89444,0.019467000,0.006917000,0.001941750,0.018144200
32019,89428,0.000000000,0.000494071,0.047572800,0.001522160
32019,89429,0.126837618,0.041007900,0.031068000,0.118546030
32019,89403,0.299489830,0.169466403,0.275728155,0.290733074
32019,89408,0.378398335,0.357707510,0.366019417,0.376735265
32019,89706,0.024703000,0.226284585,0.095145631,0.039332700
32019,89430,0.007585420,0.002964430,0.003883500,0.007184610
32019,89406,0.000033564,0.000000000,0.000000000,0.000030443
32019,89447,0.143485265,0.195158103,0.178640777,0.147771554
32021,89427,0.000000000,0.066666667,0.002145920,0.002086590
32021,89415,0.996031746,0.733333333,0.994992847,0.993218571
32021,89420,0.003968250,0.133333333,0.001430620,0.003129890
32021,89422,0.000000000,0.066666667,0.001430620,0.001564950
32023,89048,0.363729204,0.575990538,0.401294498,0.376596802
32023,89409,0.000000000,0.000591366,0.000462321,0.000058464
32023,89061,0.151935431,0.027202800,0.012945000,0.136981496
32023,89060,0.200494153,0.146658782,0.172445677,0.196059517
32023,89049,0.004150880,0.023654600,0.012020300,0.005612560
32023,89045,0.030308000,0.004730930,0.170134073,0.037884800
32023,89023,0.000000000,0.000000000,0.000462321,0.000029232
32023,89003,0.006819300,0.000000000,0.128987517,0.014206800
32023,89020,0.086311975,0.068007096,0.008784100,0.080505130
32023,89041,0.156251029,0.153163808,0.001849280,0.146335760
32023,89022,0.000000000,0.000000000,0.090614887,0.005729490
32027,89419,0.508496732,0.795454545,0.984591680,0.653171390
32027,89445,0.410457516,0.090909091,0.006163330,0.286099865
32027,89418,0.081045752,0.090909091,0.006163330,0.059379200
32027,89404,0.000000000,0.022727300,0.003081660,0.001349530
32029,89521,0.429111531,0.014925400,0.012448100,0.338590439
32029,89403,0.211090107,0.004975120,0.004149380,0.166091671
32029,89437,0.000000000,0.631840796,0.070539419,0.070970922
32029,89434,0.359168242,0.343283582,0.058091300,0.321833415
32029,89508,0.000630120,0.000000000,0.000000000,0.000492854
32029,89440,0.000000000,0.004975120,0.854771784,0.102020700
32031,89512,0.052337200,0.032557400,0.094748858,0.052038400
32031,89432,0.017146600,0.017700800,0.000190259,0.016556200
32031,89503,0.057379300,0.032445200,0.080194064,0.055838700
32031,89570,0.000851487,0.001197520,0.000190259,0.000859780
32031,89521,0.073469933,0.073198114,0.062975647,0.073045175
32031,89434,0.051218600,0.027393200,0.045186500,0.048689600
32031,89436,0.079722516,0.029750800,0.023401800,0.072759785
32031,89424,0.000000000,0.000037422,0.000475647,0.000021675
32031,89433,0.033295600,0.007858700,0.008181100,0.029886400
32031,89435,0.006861980,0.008569700,0.000190259,0.006773480
32031,89441,0.022614500,0.005426240,0.003710050,0.020237300
32031,89442,0.000000000,0.000037422,0.007134700,0.000274552
32031,89439,0.002082800,0.002282760,0.055365300,0.004125500
32031,89557,0.000000000,0.000187112,0.000475647,0.000036125
32031,89431,0.069554764,0.131913779,0.103025114,0.076845547
32031,89507,0.015756700,0.005650770,0.000190259,0.014190000
32031,89508,0.021742100,0.002058230,0.002949010,0.019128300
32031,89451,0.018999800,0.057106500,0.049181900,0.023824600
32031,89704,0.008840400,0.001609160,0.003329530,0.007933100
32031,89703,0.000016696,0.000000000,0.000190259,0.000021675
32031,89437,0.000000000,0.000037422,0.000000000,0.000003613
32031,89509,0.073762110,0.066911159,0.113584475,0.074613009
32031,89502,0.089130607,0.210912357,0.187595129,0.104625833
32031,89595,0.000000000,0.000000000,0.000095129,0.000003613
32031,89599,0.000000000,0.000000000,0.000095129,0.000003613
32031,89412,0.000000000,0.000037422,0.011130100,0.000426277
32031,89506,0.076642138,0.035476400,0.024923900,0.070704261
32031,89505,0.005142310,0.005239130,0.000190259,0.004963600
32031,89510,0.011419900,0.021330700,0.003710050,0.012083900
32031,89402,0.005568050,0.002469880,0.001902590,0.005129780
32031,89504,0.005192400,0.005276550,0.000190259,0.005010570
32031,89450,0.014888500,0.012985600,0.000190259,0.014146600
32031,89501,0.012851600,0.042848600,0.028443700,0.016339400
32031,89533,0.004461960,0.009093600,0.000190259,0.004746850
32031,89511,0.065802380,0.105194222,0.049752700,0.068995539
32031,89515,0.004002820,0.007671580,0.000190259,0.004212200
32031,89513,0.006532240,0.009580100,0.000190259,0.006585630
32031,89519,0.018077400,0.007334780,0.014745100,0.016913800
32031,89523,0.074634466,0.020619700,0.021594400,0.067406029
32033,89301,0.977439368,0.983935743,0.622727273,0.959896811
32033,89319,0.005358150,0.002008030,0.000000000,0.004690430
32033,89314,0.001128030,0.002008030,0.000000000,0.001172610
32033,89317,0.000000000,0.002008030,0.331818182,0.017354600
32033,89318,0.000000000,0.002008030,0.045454500,0.002579740
32033,89311,0.016074500,0.008032100,0.000000000,0.014305800
32510,89701,0.375547398,0.475724194,0.503267974,0.394745198
32510,89703,0.166376868,0.105467156,0.122549020,0.156347568
32510,89702,0.109093251,0.129538964,0.001089320,0.106498386
32510,89712,0.000000000,0.000203998,0.000544662,0.000052918
32510,89706,0.285741886,0.230722154,0.368736383,0.282637456
32510,89423,0.000096600,0.000000000,0.001089320,0.000132296
32510,89713,0.000000000,0.000203998,0.000544662,0.000052918
32510,89711,0.000000000,0.000407997,0.000544662,0.000079378
32510,89705,0.000965997,0.000407997,0.000000000,0.000846695
32510,89721,0.062178000,0.057323500,0.001089320,0.058580700
32510,89714,0.000000000,0.000000000,0.000544662,0.000026459
33001,03809,0.042516500,0.016695200,0.015131600,0.039753900
33001,03810,0.035223600,0.003852740,0.003289470,0.031922400
33001,03217,0.000393391,0.000428082,0.000000000,0.000379383
33001,03252,0.000000000,0.000000000,0.000657895,0.000027099
33001,03226,0.015614600,0.006849320,0.003289470,0.014552100
33001,03237,0.031652800,0.004708900,0.004605260,0.028833100
33001,03249,0.138927556,0.156678082,0.101973684,0.138529077
33001,03218,0.014162100,0.004708900,0.003289470,0.013115800
33001,03276,0.054197200,0.154965753,0.118421053,0.063221506
33001,03299,0.000000000,0.000428082,0.000000000,0.000027099
33001,03289,0.000000000,0.000000000,0.000657895,0.000027099
33001,03837,0.018368300,0.004280820,0.001973680,0.016801300
33001,03220,0.099195061,0.089469178,0.101315789,0.098666739
33001,03225,0.054197200,0.014126700,0.005921050,0.049672100
33001,03269,0.042970400,0.008133600,0.005263160,0.039212000
33001,03245,0.000030261,0.000000000,0.000000000,0.000027099
33001,03256,0.028172800,0.017979500,0.009210500,0.026746500
33001,03253,0.109060098,0.117722603,0.073684211,0.108151320
33001,03246,0.315015433,0.398972603,0.551315789,0.330063411
33001,03254,0.000302608,0.000000000,0.000000000,0.000270988
33003,03254,0.088209248,0.037627600,0.148648649,0.084329803
33003,03813,0.064267190,0.045918400,0.048648600,0.062464400
33003,03846,0.005945980,0.000637755,0.008108100,0.005494820
33003,03816,0.017015600,0.001275510,0.005405410,0.015488000
33003,03830,0.030457300,0.003507650,0.008108100,0.027815700
33003,03860,0.107849959,0.180165816,0.108108108,0.114309304
33003,03894,0.148744386,0.118941327,0.202702703,0.146651862
33003,03818,0.112246189,0.244260204,0.127027027,0.124188589
33003,03864,0.038712100,0.105548469,0.021621600,0.044499500
33003,03872,0.082453033,0.037946400,0.102702703,0.078692632
33003,03836,0.033240600,0.004464290,0.024324300,0.030577400
33003,03226,0.000126510,0.000000000,0.000000000,0.000113882
33003,03845,0.037004200,0.065369898,0.010810800,0.039260900
33003,03850,0.000063255,0.000000000,0.002702700,0.000085412
33003,03886,0.024511400,0.020089300,0.024324300,0.024114600
33003,03896,0.025238800,0.046556100,0.005405410,0.026933200
33003,03897,0.002277180,0.000000000,0.000000000,0.002049880
33003,03812,0.003858560,0.000637755,0.002702700,0.003558820
33003,03847,0.003510660,0.001913270,0.005405410,0.003388000
33003,03875,0.011449200,0.002232140,0.002702700,0.010534100
33003,03890,0.003004620,0.002551020,0.008108100,0.003017880
33003,03227,0.015940300,0.001913270,0.013513500,0.014662300
33003,03814,0.040957700,0.013711700,0.051351400,0.038634600
33003,03817,0.004775760,0.003188780,0.018918900,0.004783050
33003,03832,0.000126510,0.000000000,0.002702700,0.000142353
33003,03838,0.035201500,0.045918400,0.008108100,0.035872900
33003,03882,0.023878800,0.006377550,0.018918900,0.022264000
33003,03887,0.003479030,0.002551020,0.002702700,0.003388000
33003,03259,0.004396230,0.000318878,0.002702700,0.004014350
33003,03849,0.018375600,0.002232140,0.002702700,0.016769200
33003,03853,0.010279000,0.002232140,0.008108100,0.009537600
33003,03883,0.002403690,0.001913270,0.002702700,0.002363060
33005,03435,0.000000000,0.000302939,0.000000000,0.000024576
33005,03444,0.013230700,0.006967590,0.015642500,0.012828700
33005,03448,0.007837300,0.001514690,0.001117320,0.007028750
33005,03455,0.023427600,0.004241140,0.021787700,0.021799000
33005,03470,0.063737745,0.031808500,0.053631300,0.060702900
33005,03467,0.018933100,0.010905800,0.003910610,0.017621000
33005,03462,0.018258900,0.000605877,0.006145250,0.016293900
33005,03466,0.013511600,0.006361710,0.001117320,0.012386300
33005,03469,0.000000000,0.000000000,0.000558659,0.000024576
33005,03602,0.025478200,0.006664650,0.010614500,0.023298100
33005,03280,0.000730358,0.000000000,0.000000000,0.000638978
33005,03446,0.087642911,0.329294153,0.057541900,0.105922831
33005,03447,0.029017700,0.009391100,0.010055900,0.026591300
33005,03451,0.049355300,0.013935200,0.037430200,0.045957200
33005,03461,0.110452541,0.026658600,0.041340800,0.100614402
33005,03452,0.072558218,0.060587700,0.118435754,0.073605308
33005,03464,0.014298200,0.003029390,0.000558659,0.012779600
33005,03445,0.008342900,0.000605877,0.003910610,0.007520280
33005,03450,0.013595900,0.002120570,0.002793300,0.012189700
33005,03608,0.031602000,0.013935200,0.008379900,0.029147200
33005,03441,0.004016970,0.000302939,0.005027930,0.003760140
33005,03458,0.000112363,0.000000000,0.000000000,0.000098304
33005,03431,0.336442035,0.451075432,0.543575419,0.354853772
33005,03443,0.006545130,0.000605877,0.005586590,0.006021140
33005,03456,0.007444030,0.001211750,0.000558659,0.006635540
33005,03457,0.012472300,0.000908816,0.000000000,0.010985500
33005,03465,0.019916300,0.003938200,0.017318400,0.018505800
33005,03604,0.000000000,0.000000000,0.000558659,0.000024576
33005,03609,0.011039600,0.013026400,0.032402200,0.012140600
33007,03575,0.000000000,0.000794913,0.001745200,0.000150708
33007,03581,0.097817392,0.178060413,0.092495637,0.102582136
33007,03595,0.018226500,0.000000000,0.000872600,0.016075600
33007,03590,0.030053700,0.009539000,0.010471200,0.027629900
33007,03576,0.106387841,0.131955485,0.118673647,0.108710941
33007,03588,0.048337300,0.015103300,0.002617800,0.043604900
33007,03579,0.011884400,0.001589830,0.001745200,0.010650100
33007,03593,0.015655400,0.005564390,0.000872600,0.014166600
33007,03583,0.035024600,0.024642300,0.007853400,0.032804200
33007,03597,0.003885270,0.000000000,0.000872600,0.003466290
33007,03570,0.283453320,0.279014308,0.492146597,0.295187381
33007,03574,0.001656950,0.000000000,0.000000000,0.001456850
33007,03584,0.103645298,0.182829889,0.116928447,0.109414247
33007,03598,0.115929608,0.075516693,0.073298429,0.110921330
33007,03589,0.000000000,0.000794913,0.001745200,0.000150708
33007,03582,0.077248314,0.056438800,0.070680628,0.075555109
33007,03592,0.050794200,0.038155800,0.006980800,0.047473100
33009,03222,0.082890255,0.021908700,0.076439791,0.071959213
33009,03223,0.061705600,0.047252100,0.014310600,0.056987900
33009,03585,0.029471600,0.005570000,0.025829000,0.025135600
33009,03598,0.000062308,0.000000000,0.000000000,0.000048555
33009,03238,0.000000000,0.000000000,0.001047120,0.000048555
33009,03264,0.065070200,0.055700000,0.112041885,0.065614631
33009,03586,0.007788490,0.000371333,0.002094240,0.006231290
33009,03750,0.007456180,0.000000000,0.000349040,0.005826660
33009,03779,0.007809250,0.000464166,0.002443280,0.006279840
33009,03748,0.046274000,0.006312660,0.067364747,0.040284900
33009,03755,0.075766387,0.579001114,0.100174520,0.164635429
33009,03774,0.016200000,0.004363160,0.008027900,0.013757400
33009,03769,0.000000000,0.000000000,0.000698080,0.000032370
33009,03780,0.004299240,0.000185667,0.000349040,0.003398880
33009,03741,0.038464700,0.002320830,0.014659700,0.031059300
33009,03765,0.004486170,0.000278500,0.001396160,0.003609290
33009,03771,0.007560020,0.000928333,0.001745200,0.006134170
33009,03282,0.008224600,0.001206830,0.001047120,0.006668290
33009,03749,0.000000000,0.000000000,0.000349040,0.000016185
33009,03217,0.037530100,0.043353100,0.017103000,0.037598100
33009,03240,0.013479300,0.000371333,0.001745200,0.010649800
33009,03262,0.007726180,0.000928333,0.003490400,0.006344580
33009,03215,0.011443900,0.000092833,0.000698080,0.008966600
33009,03768,0.014372400,0.001856670,0.004886560,0.011750400
33009,03785,0.026107000,0.012903800,0.043979100,0.024633800
33009,03243,0.000498463,0.000092833,0.000698080,0.000436999
33009,03266,0.033459300,0.009933200,0.005235600,0.028048900
33009,03279,0.009325400,0.001206830,0.002792320,0.007607020
33009,03251,0.009470800,0.003527660,0.008726000,0.008400100
33009,03285,0.020270800,0.001206830,0.011518300,0.016541200
33009,03574,0.024590800,0.002599330,0.023385700,0.020700800
33009,03740,0.009553900,0.000835499,0.001047120,0.007639390
33009,03753,0.000186924,0.000000000,0.000000000,0.000145666
33009,03777,0.012752300,0.002135170,0.005933680,0.010585100
33009,03784,0.052276300,0.045766800,0.087958115,0.052796000
33009,03241,0.010322300,0.001763830,0.002094240,0.008448700
33009,03245,0.025525500,0.008076500,0.008726000,0.021704300
33009,03230,0.000020769,0.000000000,0.000000000,0.000016185
33009,03561,0.068081748,0.054121800,0.138917976,0.068932589
33009,03580,0.014829300,0.003527660,0.008027900,0.012543500
33009,03766,0.134647337,0.079743780,0.192670157,0.127765639
33009,03756,0.000000000,0.000092833,0.000000000,0.000016185
33011,03031,0.029400000,0.053012700,0.010748000,0.030344000
33011,03442,0.003558600,0.000961810,0.001485490,0.003236260
33011,03106,0.000107026,0.000000000,0.000000000,0.000092597
33011,03458,0.017996400,0.028005700,0.020272600,0.018936100
33011,03452,0.000016054,0.000000000,0.000000000,0.000013890
33011,03468,0.000005351,0.000056577,0.000174764,0.000018519
33011,03060,0.077818388,0.120396040,0.110538273,0.083036252
33011,03064,0.035564600,0.020876900,0.034428500,0.034302500
33011,03102,0.081055916,0.036039600,0.176686473,0.082439002
33011,03108,0.006683760,0.020990100,0.000174764,0.007509610
33011,03280,0.000005351,0.000000000,0.000000000,0.000004630
33011,03033,0.009926600,0.003224890,0.000786438,0.008893900
33011,03045,0.031331800,0.023309800,0.020010500,0.030075500
33011,03055,0.041691900,0.047807600,0.038360700,0.042015800
33011,03057,0.005073020,0.000056577,0.000262146,0.004407610
33011,03109,0.024364400,0.023988700,0.014767600,0.023825200
33011,03110,0.047712100,0.082206506,0.023156200,0.049233800
33011,03061,0.008064400,0.023875500,0.000087382,0.008935600
33011,03105,0.010017600,0.018500700,0.000087382,0.010185700
33011,03062,0.065489027,0.026308300,0.042205500,0.061049100
33011,03084,0.002873640,0.000396040,0.000699056,0.002555670
33011,03111,0.000000000,0.000000000,0.000087382,0.000004630
33011,03049,0.020928900,0.015162700,0.002446700,0.019477800
33011,03063,0.039974100,0.060820400,0.053477800,0.042395500
33011,03071,0.010140700,0.002263080,0.003407900,0.009139300
33011,03449,0.003922490,0.000396040,0.000436910,0.003449230
33011,03043,0.003440880,0.000339463,0.000436910,0.003027920
33011,03048,0.006999480,0.002319660,0.002534080,0.006379920
33011,03086,0.007443640,0.002093350,0.001398110,0.006685490
33011,03103,0.083319509,0.087241867,0.192502621,0.089425436
33011,03281,0.019441200,0.007185290,0.008126500,0.017838800
33011,03047,0.003387360,0.000622348,0.001135970,0.003041810
33011,03051,0.056022600,0.063026874,0.021758100,0.054780300
33011,03054,0.065194707,0.063875530,0.019049300,0.062641789
33011,03070,0.011532000,0.001753890,0.000961202,0.010171800
33011,03076,0.032332500,0.024893900,0.008913000,0.030482900
33011,03082,0.003489040,0.000905233,0.000349528,0.003111260
33011,03101,0.012768200,0.085884017,0.047972700,0.020616700
33011,03104,0.080001712,0.039660500,0.128888501,0.079290708
33011,03244,0.017744900,0.005997170,0.005242920,0.016121100
33011,03440,0.006020200,0.001753890,0.001922400,0.005453960
33011,03052,0.017140200,0.003790660,0.004019570,0.015352600
33013,03106,0.099050540,0.116413793,0.065125366,0.099325980
33013,03305,0.000000000,0.000000000,0.001302510,0.000050774
33013,03304,0.047297700,0.052000000,0.024096400,0.046826000
33013,03255,0.023166800,0.008965500,0.001953760,0.021033000
33013,03260,0.004338300,0.000000000,0.000325627,0.003782640
33013,03263,0.026847800,0.012137900,0.055030900,0.026592700
33013,03276,0.029374800,0.010896600,0.028329500,0.027633600
33013,03281,0.000043821,0.000000000,0.000000000,0.000038080
33013,03307,0.033552400,0.014482800,0.012699400,0.030984600
33013,03102,0.000511247,0.000137931,0.000000000,0.000456963
33013,03221,0.022188100,0.030758600,0.005210030,0.022315000
33013,03220,0.000496640,0.000000000,0.000000000,0.000431576
33013,03230,0.008223800,0.001793100,0.002930640,0.007425650
33013,03242,0.023312900,0.011724100,0.022142600,0.022200800
33013,03231,0.000000000,0.000000000,0.000325627,0.000012693
33013,03233,0.000102249,0.000000000,0.000325627,0.000101547
33013,03287,0.007201290,0.002344830,0.002279390,0.006562500
33013,03301,0.207975460,0.378620690,0.400846630,0.231197878
33013,03302,0.024174700,0.101517241,0.000651254,0.030375300
33013,03104,0.000555069,0.000000000,0.000000000,0.000482350
33013,03216,0.013190200,0.005793100,0.003907520,0.012147600
33013,03257,0.044405500,0.090344828,0.009768800,0.047283000
33013,03034,0.000014607,0.000000000,0.000000000,0.000012693
33013,03224,0.014694700,0.003448280,0.001953760,0.013163100
33013,03235,0.060999100,0.039172400,0.111364376,0.060953800
33013,03234,0.028717500,0.015172400,0.010094400,0.026745000
33013,03243,0.006763070,0.001241380,0.002279390,0.006080150
33013,03229,0.034501900,0.008689700,0.011722600,0.031238500
33013,03272,0.000394391,0.000000000,0.000325627,0.000355416
33013,03782,0.000014607,0.000000000,0.000000000,0.000012693
33013,03046,0.017075700,0.002206900,0.004884400,0.015232100
33013,03258,0.015702600,0.012827600,0.010745700,0.015244800
33013,03275,0.075752264,0.039034500,0.103549332,0.073456798
33013,03280,0.000014607,0.000000000,0.000000000,0.000012693
33013,03237,0.000043821,0.000000000,0.000000000,0.000038080
33013,03268,0.006427110,0.000827586,0.000976880,0.005699340
33013,03273,0.001153960,0.000000000,0.000325627,0.001015470
33013,03303,0.102453988,0.033931000,0.093129274,0.095784517
33013,03278,0.019266700,0.005517240,0.011396900,0.017694600
33015,03870,0.020588500,0.020233900,0.009037700,0.020171000
33015,03861,0.000025544,0.000000000,0.000000000,0.000022148
33015,03885,0.023692100,0.039636300,0.012719700,0.024921700
33015,03038,0.099947635,0.071678031,0.125690377,0.097975704
33015,03079,0.094027792,0.127723266,0.105104603,0.097759764
33015,03103,0.000038316,0.003658740,0.001338910,0.000442953
33015,03234,0.000012772,0.000000000,0.000000000,0.000011074
33015,03803,0.000000000,0.000000000,0.000167364,0.000005537
33015,03859,0.000000000,0.000000000,0.000167364,0.000005537
33015,03884,0.000012772,0.000000000,0.000000000,0.000011074
33015,03042,0.018883500,0.012029500,0.016736400,0.018127900
33015,03087,0.041253700,0.047064700,0.013891200,0.040928900
33015,03044,0.011686400,0.002106550,0.012887000,0.010769300
33015,03291,0.000102176,0.000055435,0.000167364,0.000099664
33015,03841,0.017178400,0.015965400,0.015732200,0.017009400
33015,03842,0.059026000,0.044071200,0.107112971,0.059123200
33015,03041,0.000000000,0.000000000,0.000167364,0.000005537
33015,03053,0.070897619,0.074671545,0.048702900,0.070540292
33015,03077,0.028903100,0.009978400,0.020753100,0.026743300
33015,03801,0.075731838,0.168024835,0.239497908,0.090367983
33015,03824,0.000019158,0.000000000,0.000000000,0.000016611
33015,03827,0.007995300,0.001940240,0.001506280,0.007175840
33015,03826,0.014164200,0.012805600,0.002008370,0.013626300
33015,03858,0.014426000,0.006763120,0.005188280,0.013355000
33015,03874,0.045934700,0.035755900,0.019916300,0.044057200
33015,03037,0.011660900,0.002605470,0.004853560,0.010531200
33015,03843,0.009393800,0.023449200,0.000167364,0.010492500
33015,03844,0.008997900,0.010588200,0.003347280,0.008969800
33015,03857,0.031361800,0.010865300,0.042175700,0.029672300
33015,03034,0.010358100,0.003104380,0.002845190,0.009385100
33015,03104,0.000019158,0.000000000,0.000000000,0.000016611
33015,03833,0.071248851,0.067520373,0.089037657,0.071464957
33015,03854,0.003327120,0.000110871,0.000167364,0.002901340
33015,03811,0.023641100,0.015577400,0.002175730,0.022125500
33015,03819,0.010402800,0.000776096,0.000502092,0.009113800
33015,03840,0.015671300,0.022285000,0.007698740,0.016068100
33015,03032,0.017312500,0.017905600,0.006192470,0.017003900
33015,03036,0.012299500,0.000831532,0.001171550,0.010785900
33015,03073,0.003103610,0.005321800,0.000334728,0.003233560
33015,03076,0.000006386,0.000000000,0.000000000,0.000005537
33015,03261,0.013110500,0.005266370,0.005690380,0.012081500
33015,03290,0.012606000,0.000110871,0.003347280,0.011051700
33015,03848,0.016929300,0.008703400,0.008200800,0.015819000
33015,03856,0.007107640,0.009756600,0.001338910,0.007181380
33015,03802,0.008889300,0.024668800,0.000334728,0.010182400
33015,03825,0.000006386,0.000000000,0.000000000,0.000005537
33015,03862,0.020001000,0.032706900,0.012050200,0.021007100
33015,03865,0.027823900,0.039913500,0.038326400,0.029378900
33015,03871,0.004668180,0.003215260,0.000334728,0.004379700
33015,03873,0.015505300,0.000554354,0.011213400,0.013870000
33017,03852,0.002388750,0.000000000,0.000338983,0.001822000
33017,03042,0.000094917,0.000000000,0.000000000,0.000071921
33017,03261,0.000063278,0.000000000,0.000000000,0.000047947
33017,03809,0.000079098,0.000000000,0.000000000,0.000059934
33017,03835,0.057140100,0.017205400,0.061694900,0.049038100
33017,03839,0.032271800,0.010079900,0.048813600,0.028264900
33017,03867,0.174916552,0.048140400,0.243389831,0.151105784
33017,03820,0.254314777,0.083651952,0.320000000,0.221324543
33017,03824,0.063531236,0.715733982,0.082033898,0.199136949
33017,03822,0.000000000,0.000000000,0.000338983,0.000011987
33017,03868,0.050527600,0.007820600,0.032203400,0.041042900
33017,03823,0.011643200,0.001679990,0.003050850,0.009277800
33017,03866,0.019030900,0.021260600,0.000338983,0.018831300
33017,03887,0.012608200,0.000231723,0.000000000,0.009601400
33017,03821,0.019711100,0.021492300,0.000338983,0.019394700
33017,03825,0.069068071,0.028675700,0.024745800,0.059142900
33017,03855,0.019964200,0.000347584,0.000338983,0.015211300
33017,03290,0.000094917,0.000000000,0.000000000,0.000071921
33017,03851,0.044310500,0.006198590,0.014915300,0.035385100
33017,03884,0.026750800,0.000753099,0.007796610,0.020701200
33017,03815,0.000158195,0.000000000,0.000000000,0.000119868
33017,03861,0.030863900,0.005039970,0.022711900,0.025232200
33017,03878,0.097543227,0.030124000,0.126440678,0.084614924
33017,03857,0.000015820,0.000000000,0.000000000,0.000011987
33017,03869,0.012908700,0.001564130,0.010508500,0.010476500
33019,03244,0.000922266,0.000000000,0.000000000,0.000808096
33019,03770,0.005884940,0.002349620,0.001836550,0.005425790
33019,03753,0.043302600,0.011748100,0.002754820,0.039019500
33019,03751,0.000263505,0.000000000,0.000918274,0.000269365
33019,03602,0.012077300,0.005639100,0.000000000,0.011044000
33019,03754,0.000175670,0.000000000,0.002754820,0.000269365
33019,03781,0.033816400,0.003759400,0.004591370,0.030130400
33019,03605,0.020904700,0.003289470,0.000918274,0.018624700
33019,03748,0.000922266,0.000000000,0.000000000,0.000808096
33019,03746,0.000000000,0.000000000,0.000918274,0.000038481
33019,03607,0.004435660,0.000000000,0.002754820,0.004002000
33019,03608,0.000131752,0.000000000,0.000000000,0.000115442
33019,03773,0.197277119,0.246710526,0.248852158,0.203486359
33019,03782,0.099297321,0.062030100,0.040404000,0.093777658
33019,03257,0.000922266,0.000000000,0.000000000,0.000808096
33019,03752,0.013921800,0.001409770,0.000918274,0.012352300
33019,03745,0.032455000,0.002819550,0.004591370,0.028860600
33019,03280,0.028107200,0.003759400,0.000918274,0.024974000
33019,03284,0.004874840,0.000000000,0.000918274,0.004309850
33019,03603,0.162099253,0.227443609,0.060606100,0.163196983
33019,03456,0.000043917,0.000000000,0.000000000,0.000038481
33019,03743,0.335309618,0.429041353,0.624426079,0.355100627
33019,03601,0.002854630,0.000000000,0.000918274,0.002539730
34001,08344,0.000452180,0.000000000,0.000000000,0.000406882
34001,08340,0.001457780,0.000348068,0.000399680,0.001348180
34001,08361,0.000026996,0.000000000,0.000000000,0.000024291
34001,08203,0.067442347,0.028889700,0.091526779,0.065483673
34001,08213,0.000000000,0.000000000,0.000199840,0.000006073
34001,08241,0.003246250,0.001392270,0.000199840,0.003024290
34001,08330,0.092933165,0.087452141,0.045763400,0.091117224
34001,08094,0.008146000,0.003654720,0.001598720,0.007633590
34001,08201,0.040534200,0.058649500,0.031574700,0.041526200
34001,08217,0.000000000,0.000000000,0.000199840,0.000006073
34001,08326,0.004191100,0.002697530,0.008393300,0.004214570
34001,08404,0.018579900,0.019056700,0.000399680,0.018060700
34001,08205,0.081432939,0.062739297,0.023181500,0.078358141
34001,08215,0.045704000,0.034458800,0.025979200,0.044319700
34001,08240,0.005210200,0.008962800,0.000399680,0.005325900
34001,08310,0.006276530,0.004350850,0.002198240,0.006018210
34001,08319,0.004035880,0.001479290,0.000999200,0.003765170
34001,08342,0.000000000,0.000000000,0.000199840,0.000006073
34001,08403,0.011871400,0.001740340,0.006794560,0.011010100
34001,08405,0.000000000,0.000087017,0.000000000,0.000006073
34001,08037,0.052925300,0.068569440,0.053157500,0.054024200
34001,08232,0.057312200,0.088583362,0.051358900,0.059313600
34001,08234,0.128128986,0.100417682,0.044564300,0.123655620
34001,08346,0.001336290,0.000000000,0.000199840,0.001208500
34001,08221,0.019700200,0.048207400,0.014788200,0.021540400
34001,08231,0.003867150,0.006178210,0.000399680,0.003923070
34001,08317,0.003010040,0.001392270,0.001598720,0.002854250
34001,08402,0.049915300,0.019926900,0.069144684,0.048406800
34001,08270,0.002044930,0.001305260,0.000000000,0.001931170
34001,08406,0.057953300,0.034893800,0.080535572,0.057030200
34001,08220,0.000000000,0.000000000,0.000199840,0.000006073
34001,08244,0.041539800,0.057431300,0.043964800,0.042722600
34001,08341,0.008254000,0.007048380,0.006594720,0.008119400
34001,08350,0.001653490,0.000522102,0.001598720,0.001572870
34001,08225,0.027434500,0.064392621,0.023980800,0.029908800
34001,08360,0.006985170,0.007831500,0.004396480,0.006965570
34001,08401,0.146398418,0.177340759,0.363509193,0.155155556
34003,07417,0.012214600,0.011980700,0.004174780,0.011637100
34003,07407,0.020490900,0.016119500,0.013761300,0.019598600
34003,07423,0.003807790,0.004356630,0.002041010,0.003739660
34003,07032,0.000043532,0.000566362,0.000185546,0.000104531
34003,07430,0.028165400,0.019866300,0.013792300,0.026361100
34003,07432,0.007298060,0.010782700,0.007947600,0.007684120
34003,07481,0.015443700,0.015378900,0.006555960,0.014824200
34003,07605,0.008808900,0.004356630,0.017936100,0.009002500
34003,07607,0.010529700,0.008146900,0.005071590,0.009919800
34003,07631,0.030487900,0.038381900,0.041129400,0.031995100
34003,07020,0.021469100,0.016032400,0.033800300,0.021787300
34003,07450,0.022828800,0.025682400,0.019358600,0.022868900
34003,07070,0.019287400,0.019125600,0.014812800,0.018962800
34003,07602,0.001385350,0.003746710,0.000061849,0.001525300
34003,07626,0.008184100,0.004814080,0.002721340,0.007477190
